rxns	MEAN_M145_21	MEAN_M145_29	MEAN_M145_33	MEAN_M145_37	MEAN_M145_41	MEAN_M145_45	MEAN_M145_49	MEAN_M145_53	MEAN_M145_57	MEAN_M1152_33	MEAN_M1152_41	MEAN_M1152_45	MEAN_M1152_49	MEAN_M1152_53	MEAN_M1152_57	MEAN_M1152_61	MEAN_M1152_65	STDEV_M145_21	STDEV_M145_29	STDEV_M145_33	STDEV_M145_37	STDEV_M145_41	STDEV_M145_45	STDEV_M145_49	STDEV_M145_53	STDEV_M145_57	STDEV_M1152_33	STDEV_M1152_41	STDEV_M1152_45	STDEV_M1152_49	STDEV_M1152_53	STDEV_M1152_57	STDEV_M1152_61	STDEV_M1152_65	Z_M145_29h_vs_M145_45h	Z_M145_29h_vs_M1152_41h	Z_M1152_41h_vs_M1152_57h	Z_M145_45h_vs_M1152_57h	BIOMASS_SCO_tRNA	1.648149e-02	1.426670e-02	1.113334e-02	1.690402e-03	1.747664e-03	1.798247e-03	7.658330e-04	7.976227e-04	8.527650e-04	1.496118e-02	1.066865e-02	9.288384e-03	8.377334e-03	1.632481e-03	1.833703e-03	2.119253e-03	2.144337e-03	6.314720e-16	4.865604e-06	3.184156e-06	4.408550e-05	4.319753e-05	3.964736e-05	2.576335e-05	2.604780e-05	2.872695e-05	6.460351e-15	4.268168e-04	2.080654e-05	2.916310e-05	5.155507e-05	4.494296e-05	4.792757e-05	4.737704e-05	100	100	100	-100
3DM4HXPPO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3DMA4HMO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3HAD100	6.007503e-04	5.200212e-04	4.058170e-04	6.162733e-05	6.370244e-05	6.555842e-05	2.792388e-05	2.907359e-05	3.108354e-05	5.453350e-04	3.888722e-04	3.385616e-04	3.053538e-04	5.950395e-05	6.683847e-05	7.724676e-05	7.816107e-05	5.034303e-10	1.773490e-07	1.406117e-07	1.610672e-06	1.574519e-06	1.458759e-06	9.532114e-07	9.498008e-07	1.047045e-06	5.592399e-15	1.555747e-05	7.583984e-07	1.062995e-06	1.879182e-06	1.638171e-06	1.746960e-06	1.726893e-06	100	100	100	-100
3HAD110	2.437612e-05	2.110045e-05	1.646621e-05	2.500105e-06	2.584795e-06	2.659608e-06	1.132667e-06	1.179684e-06	1.261239e-06	2.212759e-05	1.577893e-05	1.373752e-05	1.239008e-05	2.414440e-06	2.712047e-06	3.134375e-06	3.171474e-06	2.167082e-18	7.196228e-09	4.709367e-09	6.520245e-08	6.388914e-08	5.863845e-08	3.810399e-08	3.852469e-08	4.248716e-08	3.860865e-16	6.312620e-07	3.077287e-08	4.313222e-08	7.624994e-08	6.647063e-08	7.088488e-08	7.007065e-08	100	100	100	-100
3HAD120	4.859732e-04	4.206679e-04	3.282809e-04	4.985430e-05	5.153166e-05	5.303197e-05	2.258787e-05	2.351881e-05	2.514488e-05	4.411454e-04	3.145758e-04	2.738773e-04	2.470141e-04	4.813535e-05	5.406856e-05	6.248828e-05	6.322791e-05	4.227516e-10	1.434661e-07	1.081767e-07	1.301863e-06	1.273706e-06	1.177599e-06	7.701615e-07	7.682752e-07	8.469842e-07	2.012817e-14	1.258512e-05	6.135017e-07	8.599032e-07	1.520153e-06	1.325188e-06	1.413192e-06	1.396959e-06	100	100	100	-100
3HAD121	1.147771e-04	9.935330e-05	7.753609e-05	1.177302e-05	1.217077e-05	1.252645e-05	5.336010e-06	5.554777e-06	5.938661e-06	1.041897e-04	7.429647e-05	6.468431e-05	5.833975e-05	1.136860e-05	1.276991e-05	1.475848e-05	1.493316e-05	2.749909e-10	3.388312e-08	5.144765e-08	3.093610e-07	3.008148e-07	2.840996e-07	1.868758e-07	1.815355e-07	2.000608e-07	1.935926e-14	2.972352e-06	1.448968e-07	2.030918e-07	3.590295e-07	3.129827e-07	3.337676e-07	3.299337e-07	100	100	100	-100
3HAD130	2.437612e-05	2.110045e-05	1.646621e-05	2.500105e-06	2.584795e-06	2.659608e-06	1.132667e-06	1.179684e-06	1.261239e-06	2.212759e-05	1.577893e-05	1.373752e-05	1.239008e-05	2.414440e-06	2.712047e-06	3.134375e-06	3.171474e-06	2.159978e-18	7.196228e-09	4.709367e-09	6.520245e-08	6.388914e-08	5.863845e-08	3.810399e-08	3.852469e-08	4.248716e-08	3.658934e-16	6.312620e-07	3.077287e-08	4.313222e-08	7.624994e-08	6.647063e-08	7.088488e-08	7.007065e-08	100	100	100	-100
3HAD140	4.859732e-04	4.206679e-04	3.282776e-04	4.984320e-05	5.153161e-05	5.302312e-05	2.258135e-05	2.351870e-05	2.514463e-05	4.411454e-04	3.145758e-04	2.738773e-04	2.470141e-04	4.813535e-05	5.406856e-05	6.248828e-05	6.322791e-05	8.085049e-17	1.434672e-07	9.388802e-08	1.299905e-06	1.273722e-06	1.169042e-06	7.596581e-07	7.680454e-07	8.470430e-07	1.936603e-14	1.258512e-05	6.135017e-07	8.599032e-07	1.520153e-06	1.325188e-06	1.413192e-06	1.396959e-06	100	100	100	-100
3HAD141	1.147771e-04	9.935330e-05	7.753609e-05	1.177302e-05	1.217077e-05	1.252645e-05	5.336010e-06	5.554777e-06	5.938661e-06	1.041897e-04	7.429647e-05	6.468431e-05	5.833975e-05	1.136860e-05	1.276991e-05	1.475848e-05	1.493316e-05	2.749909e-10	3.388312e-08	5.144765e-08	3.093610e-07	3.008148e-07	2.840996e-07	1.868758e-07	1.815355e-07	2.000608e-07	1.935926e-14	2.972352e-06	1.448968e-07	2.030918e-07	3.590295e-07	3.129827e-07	3.337676e-07	3.299337e-07	100	100	100	-100
3HAD150	2.437612e-05	2.110045e-05	1.646621e-05	2.500105e-06	2.584795e-06	2.659608e-06	1.132667e-06	1.179684e-06	1.261239e-06	2.212759e-05	1.577893e-05	1.373752e-05	1.239008e-05	2.414440e-06	2.712047e-06	3.134375e-06	3.171474e-06	2.159470e-18	7.196228e-09	4.709367e-09	6.520245e-08	6.388914e-08	5.863845e-08	3.810399e-08	3.852469e-08	4.248716e-08	3.658912e-16	6.312620e-07	3.077287e-08	4.313222e-08	7.624994e-08	6.647063e-08	7.088488e-08	7.007065e-08	100	100	100	-100
3HAD160	4.468791e-04	3.868273e-04	3.018694e-04	4.583356e-05	4.738616e-05	4.875768e-05	2.076480e-05	2.162674e-05	2.312187e-05	4.056575e-04	2.892697e-04	2.518452e-04	2.271430e-04	4.426310e-05	4.971902e-05	5.746142e-05	5.814154e-05	5.652386e-17	1.319260e-07	8.633520e-08	1.195334e-06	1.171258e-06	1.074999e-06	6.985474e-07	7.062600e-07	7.789026e-07	8.590343e-15	1.157271e-05	5.641486e-07	7.907283e-07	1.397864e-06	1.218583e-06	1.299508e-06	1.284581e-06	100	100	100	-100
3HAD161	1.147771e-04	9.935329e-05	7.753257e-05	1.177196e-05	1.217073e-05	1.252299e-05	5.333261e-06	5.554644e-06	5.938655e-06	1.041897e-04	7.429647e-05	6.468431e-05	5.833975e-05	1.136860e-05	1.276991e-05	1.475848e-05	1.493316e-05	6.515806e-17	3.388407e-08	2.217446e-08	3.070114e-07	3.008276e-07	2.761042e-07	1.794160e-07	1.813969e-07	2.000545e-07	1.935895e-14	2.972352e-06	1.448968e-07	2.030918e-07	3.590295e-07	3.129827e-07	3.337676e-07	3.299337e-07	100	100	100	-100
3HAD170	0	0	0	0	0	0	0	0	0	0	1.687818e-16	0	-3.140433e-18	-4.487178e-17	2.794234e-17	0	-6.020233e-18	0	0	0	0	0	0	0	0	0	0	1.193468e-14	0	1.131581e-15	3.172914e-15	1.540650e-15	0	1.560191e-15	0	-100	100	-100
3HAD180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3HAD181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3HAD40	5.248992e-05	1.421730e-05	1.462727e-05	2.009696e-04	1.207823e-04	2.363147e-04	1.871315e-04	1.090099e-04	2.014930e-04	-7.024530e-14	3.569702e-03	7.979605e-05	8.888511e-05	2.897678e-04	1.164013e-04	1.196160e-04	2.549227e-04	5.136584e-04	1.552162e-04	1.184930e-04	1.626185e-03	1.166266e-03	1.728395e-03	1.560626e-03	1.002875e-03	1.701398e-03	4.179477e-13	1.764440e-02	7.144458e-04	8.080626e-04	2.110414e-03	1.008585e-03	1.074324e-03	1.975606e-03	-100	-100	100	100
3HAD50	2.437612e-05	2.110045e-05	1.646621e-05	2.500105e-06	2.584795e-06	2.659608e-06	1.132667e-06	1.179684e-06	1.261239e-06	2.212759e-05	1.577893e-05	1.373752e-05	1.239008e-05	2.414440e-06	2.712047e-06	3.134375e-06	3.171474e-06	2.167928e-18	7.196228e-09	4.709367e-09	6.520245e-08	6.388914e-08	5.863845e-08	3.810399e-08	3.852469e-08	4.248716e-08	3.731863e-15	6.312620e-07	3.077287e-08	4.313222e-08	7.624994e-08	6.647063e-08	7.088488e-08	7.007065e-08	100	100	100	-100
3HAD60	6.014471e-04	5.206244e-04	4.062877e-04	6.169880e-05	6.377633e-05	6.563446e-05	2.795626e-05	2.910731e-05	3.111959e-05	5.459676e-04	3.893233e-04	3.389543e-04	3.057080e-04	5.957297e-05	6.691600e-05	7.733636e-05	7.825173e-05	5.034303e-10	1.775547e-07	1.407339e-07	1.612535e-06	1.576345e-06	1.460433e-06	9.542979e-07	9.509021e-07	1.048260e-06	9.268498e-14	1.557552e-05	7.592781e-07	1.064228e-06	1.881362e-06	1.640071e-06	1.748986e-06	1.728896e-06	100	100	100	-100
3HAD70	2.437612e-05	2.110045e-05	1.646621e-05	2.500105e-06	2.584795e-06	2.659608e-06	1.132667e-06	1.179684e-06	1.261239e-06	2.212759e-05	1.577893e-05	1.373752e-05	1.239008e-05	2.414440e-06	2.712047e-06	3.134375e-06	3.171474e-06	2.170814e-18	7.196228e-09	4.709367e-09	6.520245e-08	6.388914e-08	5.863845e-08	3.810399e-08	3.852469e-08	4.248716e-08	2.579697e-15	6.312620e-07	3.077287e-08	4.313222e-08	7.624994e-08	6.647063e-08	7.088488e-08	7.007065e-08	100	100	100	-100
3HAD80	6.014471e-04	5.206244e-04	4.062877e-04	6.169880e-05	6.377633e-05	6.563446e-05	2.795626e-05	2.910731e-05	3.111959e-05	5.459676e-04	3.893233e-04	3.389543e-04	3.057080e-04	5.957297e-05	6.691600e-05	7.733636e-05	7.825173e-05	5.034303e-10	1.775547e-07	1.407339e-07	1.612535e-06	1.576345e-06	1.460433e-06	9.542979e-07	9.509021e-07	1.048260e-06	9.267586e-14	1.557552e-05	7.592781e-07	1.064228e-06	1.881362e-06	1.640071e-06	1.748986e-06	1.728896e-06	100	100	100	-100
3HAD90	2.437612e-05	2.110045e-05	1.646621e-05	2.500105e-06	2.584795e-06	2.659608e-06	1.132667e-06	1.179684e-06	1.261239e-06	2.212759e-05	1.577893e-05	1.373752e-05	1.239008e-05	2.414440e-06	2.712047e-06	3.134375e-06	3.171474e-06	2.168277e-18	7.196228e-09	4.709367e-09	6.520245e-08	6.388914e-08	5.863845e-08	3.810399e-08	3.852469e-08	4.248716e-08	1.333999e-15	6.312620e-07	3.077287e-08	4.313222e-08	7.624994e-08	6.647063e-08	7.088488e-08	7.007065e-08	100	100	100	-100
3HADai110	8.106750e-04	7.017361e-04	5.476156e-04	8.314581e-05	8.596234e-05	8.845039e-05	3.766903e-05	3.923267e-05	4.194495e-05	7.358956e-04	5.247588e-04	4.568677e-04	4.120559e-04	8.029686e-05	9.019435e-05	1.042397e-04	1.054735e-04	4.379721e-17	2.393245e-07	1.566191e-07	2.168433e-06	2.124757e-06	1.950135e-06	1.267222e-06	1.281213e-06	1.412993e-06	4.799983e-16	2.099384e-05	1.023411e-06	1.434445e-06	2.535839e-06	2.210609e-06	2.357413e-06	2.330335e-06	100	100	100	-100
3HADai130	8.106750e-04	7.017361e-04	5.476156e-04	8.314581e-05	8.596234e-05	8.845039e-05	3.766903e-05	3.923267e-05	4.194495e-05	7.358956e-04	5.247588e-04	4.568677e-04	4.120559e-04	8.029686e-05	9.019435e-05	1.042397e-04	1.054735e-04	4.379113e-17	2.393245e-07	1.566191e-07	2.168433e-06	2.124757e-06	1.950135e-06	1.267222e-06	1.281213e-06	1.412993e-06	4.084129e-16	2.099384e-05	1.023411e-06	1.434445e-06	2.535839e-06	2.210609e-06	2.357413e-06	2.330335e-06	100	100	100	-100
3HADai150	8.106750e-04	7.017361e-04	5.476156e-04	8.314581e-05	8.596234e-05	8.845039e-05	3.766903e-05	3.923267e-05	4.194495e-05	7.358956e-04	5.247588e-04	4.568677e-04	4.120559e-04	8.029686e-05	9.019435e-05	1.042397e-04	1.054735e-04	4.378199e-17	2.393245e-07	1.566191e-07	2.168433e-06	2.124757e-06	1.950135e-06	1.267222e-06	1.281213e-06	1.412993e-06	4.085221e-16	2.099384e-05	1.023411e-06	1.434445e-06	2.535839e-06	2.210609e-06	2.357413e-06	2.330335e-06	100	100	100	-100
3HADai170	3.882379e-04	3.360664e-04	2.622569e-04	3.981911e-05	4.116797e-05	4.235951e-05	1.803996e-05	1.878880e-05	2.008773e-05	3.524256e-04	2.513107e-04	2.187972e-04	1.973365e-04	3.845473e-05	4.319471e-05	4.992112e-05	5.051199e-05	4.341837e-17	1.146142e-07	7.500598e-08	1.038478e-06	1.017561e-06	9.339332e-07	6.068814e-07	6.135819e-07	6.766921e-07	1.520425e-16	1.005410e-05	4.901189e-07	6.869660e-07	1.214431e-06	1.058676e-06	1.128982e-06	1.116014e-06	100	100	100	-100
3HADai70	8.106750e-04	7.017361e-04	5.476156e-04	8.314581e-05	8.596234e-05	8.845039e-05	3.766903e-05	3.923267e-05	4.194495e-05	7.358956e-04	5.247588e-04	4.568677e-04	4.120559e-04	8.029686e-05	9.019435e-05	1.042397e-04	1.054735e-04	4.386086e-17	2.393245e-07	1.566191e-07	2.168433e-06	2.124757e-06	1.950135e-06	1.267222e-06	1.281213e-06	1.412993e-06	5.016728e-16	2.099384e-05	1.023411e-06	1.434445e-06	2.535839e-06	2.210609e-06	2.357413e-06	2.330335e-06	100	100	100	-100
3HADai90	8.106750e-04	7.017361e-04	5.476156e-04	8.314581e-05	8.596234e-05	8.845039e-05	3.766903e-05	3.923267e-05	4.194495e-05	7.358956e-04	5.247588e-04	4.568677e-04	4.120559e-04	8.029686e-05	9.019435e-05	1.042397e-04	1.054735e-04	4.383381e-17	2.393245e-07	1.566191e-07	2.168433e-06	2.124757e-06	1.950135e-06	1.267222e-06	1.281213e-06	1.412993e-06	4.797590e-16	2.099384e-05	1.023411e-06	1.434445e-06	2.535839e-06	2.210609e-06	2.357413e-06	2.330335e-06	100	100	100	-100
3HADi100	5.811043e-04	5.030153e-04	3.925393e-04	5.960020e-05	6.161913e-05	6.340261e-05	2.700174e-05	2.812258e-05	3.006679e-05	5.275013e-04	3.761552e-04	3.274898e-04	2.953680e-04	5.755803e-05	6.465270e-05	7.472061e-05	7.560502e-05	2.741145e-17	1.715515e-07	1.122670e-07	1.554367e-06	1.523058e-06	1.397887e-06	9.083641e-07	9.183933e-07	1.012855e-06	7.533028e-16	1.504871e-05	7.335970e-07	1.028233e-06	1.817729e-06	1.584599e-06	1.689830e-06	1.670420e-06	100	100	100	-100
3HADi110	4.248104e-04	3.677242e-04	2.869618e-04	4.357012e-05	4.504603e-05	4.634983e-05	1.973935e-05	2.055872e-05	2.198002e-05	3.856244e-04	2.749844e-04	2.394081e-04	2.159258e-04	4.207721e-05	4.726369e-05	5.462374e-05	5.527028e-05	9.383087e-18	1.254109e-07	8.207162e-08	1.136304e-06	1.113416e-06	1.021911e-06	6.640503e-07	6.713820e-07	7.404372e-07	3.764272e-16	1.100120e-05	5.362886e-07	7.516789e-07	1.328832e-06	1.158405e-06	1.235333e-06	1.221143e-06	100	100	100	-100
3HADi120	5.811043e-04	5.030153e-04	3.925393e-04	5.960020e-05	6.161913e-05	6.340261e-05	2.700174e-05	2.812258e-05	3.006679e-05	5.275013e-04	3.761552e-04	3.274898e-04	2.953680e-04	5.755803e-05	6.465270e-05	7.472061e-05	7.560502e-05	2.741150e-17	1.715515e-07	1.122670e-07	1.554367e-06	1.523058e-06	1.397887e-06	9.083641e-07	9.183933e-07	1.012855e-06	7.533027e-16	1.504871e-05	7.335970e-07	1.028233e-06	1.817729e-06	1.584599e-06	1.689830e-06	1.670420e-06	100	100	100	-100
3HADi130	4.248104e-04	3.677242e-04	2.869618e-04	4.357012e-05	4.504603e-05	4.634983e-05	1.973935e-05	2.055872e-05	2.198002e-05	3.856244e-04	2.749844e-04	2.394081e-04	2.159258e-04	4.207721e-05	4.726369e-05	5.462374e-05	5.527028e-05	9.371372e-18	1.254109e-07	8.207162e-08	1.136304e-06	1.113416e-06	1.021911e-06	6.640503e-07	6.713820e-07	7.404372e-07	3.764271e-16	1.100120e-05	5.362886e-07	7.516789e-07	1.328832e-06	1.158405e-06	1.235333e-06	1.221143e-06	100	100	100	-100
3HADi140	5.811043e-04	5.030153e-04	3.925393e-04	5.960020e-05	6.161913e-05	6.340261e-05	2.700174e-05	2.812258e-05	3.006679e-05	5.275013e-04	3.761552e-04	3.274898e-04	2.953680e-04	5.755803e-05	6.465270e-05	7.472061e-05	7.560502e-05	2.741209e-17	1.715515e-07	1.122670e-07	1.554367e-06	1.523058e-06	1.397887e-06	9.083641e-07	9.183933e-07	1.012855e-06	7.533025e-16	1.504871e-05	7.335970e-07	1.028233e-06	1.817729e-06	1.584599e-06	1.689830e-06	1.670420e-06	100	100	100	-100
3HADi150	4.248104e-04	3.677242e-04	2.869618e-04	4.357012e-05	4.504603e-05	4.634983e-05	1.973935e-05	2.055872e-05	2.198002e-05	3.856244e-04	2.749844e-04	2.394081e-04	2.159258e-04	4.207721e-05	4.726369e-05	5.462374e-05	5.527028e-05	9.368390e-18	1.254109e-07	8.207162e-08	1.136304e-06	1.113416e-06	1.021911e-06	6.640503e-07	6.713820e-07	7.404372e-07	3.073941e-16	1.100120e-05	5.362886e-07	7.516789e-07	1.328832e-06	1.158405e-06	1.235333e-06	1.221143e-06	100	100	100	-100
3HADi160	4.956643e-04	4.290567e-04	3.348240e-04	5.083715e-05	5.255924e-05	5.408049e-05	2.303166e-05	2.398770e-05	2.564605e-05	4.499426e-04	3.208489e-04	2.793389e-04	2.519399e-04	4.909525e-05	5.514678e-05	6.373440e-05	6.448878e-05	2.665878e-17	1.463282e-07	9.576031e-08	1.325827e-06	1.299122e-06	1.192355e-06	7.748069e-07	7.833615e-07	8.639344e-07	4.706799e-16	1.283609e-05	6.257359e-07	8.770511e-07	1.550467e-06	1.351614e-06	1.441374e-06	1.424817e-06	100	100	100	-100
3HADi170	1.806371e-04	1.563630e-04	1.220214e-04	1.852681e-05	1.915440e-05	1.970879e-05	8.393530e-06	8.741944e-06	9.346304e-06	1.639745e-04	1.169284e-04	1.018007e-04	9.181558e-05	1.789200e-05	2.009738e-05	2.322701e-05	2.350193e-05	1.947564e-17	5.332702e-08	3.489835e-08	4.831771e-07	4.734449e-07	4.345351e-07	2.823663e-07	2.854839e-07	3.148474e-07	7.075719e-17	4.677912e-06	2.280397e-07	3.196276e-07	5.650435e-07	4.925748e-07	5.252862e-07	5.192524e-07	100	100	100	-100
3HADi180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3HADi60	5.811043e-04	5.030153e-04	3.925393e-04	5.960020e-05	6.161913e-05	6.340261e-05	2.700174e-05	2.812258e-05	3.006679e-05	5.275013e-04	3.761552e-04	3.274898e-04	2.953680e-04	5.755803e-05	6.465270e-05	7.472061e-05	7.560502e-05	2.741014e-17	1.715515e-07	1.122670e-07	1.554367e-06	1.523058e-06	1.397887e-06	9.083641e-07	9.183933e-07	1.012855e-06	1.137929e-15	1.504871e-05	7.335970e-07	1.028233e-06	1.817729e-06	1.584599e-06	1.689830e-06	1.670420e-06	100	100	100	-100
