rxns	MEAN_M145_21	MEAN_M145_29	MEAN_M145_33	MEAN_M145_37	MEAN_M145_41	MEAN_M145_45	MEAN_M145_49	MEAN_M145_53	MEAN_M145_57	MEAN_M1152_33	MEAN_M1152_41	MEAN_M1152_45	MEAN_M1152_49	MEAN_M1152_53	MEAN_M1152_57	MEAN_M1152_61	MEAN_M1152_65	STDEV_M145_21	STDEV_M145_29	STDEV_M145_33	STDEV_M145_37	STDEV_M145_41	STDEV_M145_45	STDEV_M145_49	STDEV_M145_53	STDEV_M145_57	STDEV_M1152_33	STDEV_M1152_41	STDEV_M1152_45	STDEV_M1152_49	STDEV_M1152_53	STDEV_M1152_57	STDEV_M1152_61	STDEV_M1152_65
prot_Q9RNU9	4.533852e-12	0	1.361585e-12	2.274071e-11	7.601905e-12	8.361542e-12	1.256427e-11	9.500716e-12	1.193196e-11	7.521592e-17	2.596785e-13	2.496549e-12	5.504566e-12	1.288850e-11	1.723606e-12	5.741505e-12	3.821546e-12	1.072887e-10	0	4.315459e-11	4.186673e-10	2.686887e-10	2.643260e-10	3.184339e-10	3.003566e-10	3.442736e-10	2.740749e-15	1.298860e-11	9.234636e-11	1.445715e-10	3.365421e-10	1.218773e-10	2.343491e-10	1.910582e-10
prot_Q9S1S9	2.048554e-09	4.922768e-10	6.262233e-09	6.280694e-09	1.017726e-09	3.300363e-09	2.214286e-09	6.151399e-10	5.054871e-09	7.637152e-11	3.742581e-10	1.518423e-09	1.491174e-09	1.665031e-09	3.456934e-10	1.167143e-09	4.194741e-09	1.225398e-08	4.060743e-09	1.156912e-08	7.414694e-09	4.812689e-09	6.326485e-09	5.025749e-09	3.583616e-09	7.255845e-09	8.949457e-10	1.809308e-09	4.616316e-09	5.020443e-09	6.065060e-09	1.982119e-09	3.708613e-09	6.029825e-09
prot_Q9S1U6	5.500836e-11	1.794301e-11	5.383457e-10	1.234427e-09	1.672950e-10	1.789466e-09	2.303138e-09	2.810243e-10	1.772712e-09	4.009297e-14	1.924463e-10	1.308919e-10	7.157223e-10	3.692444e-09	1.401120e-10	2.213787e-10	7.978151e-10	7.377230e-10	3.234393e-10	8.105721e-09	2.117300e-08	2.896373e-09	3.338376e-08	3.456065e-08	3.858003e-09	2.846298e-08	6.174092e-13	3.155406e-09	1.887976e-09	9.772429e-09	5.218137e-08	2.608695e-09	3.493648e-09	1.240153e-08
prot_Q9S219	9.965577e-10	9.554289e-10	8.118261e-10	9.068679e-11	1.110800e-10	9.581534e-11	3.977989e-11	4.817673e-11	4.834868e-11	8.879842e-10	7.702739e-10	6.450589e-10	4.970780e-10	8.886299e-11	1.102843e-10	1.267809e-10	1.222710e-10	3.454596e-11	1.911703e-11	2.553334e-10	4.798238e-11	5.068051e-12	4.524126e-11	1.865438e-11	3.256495e-12	1.803476e-11	2.512855e-11	1.345426e-10	1.298387e-11	1.431923e-10	2.981285e-11	9.237911e-12	1.426315e-11	3.364439e-11
prot_Q9S224	5.725536e-08	5.477337e-08	5.580335e-08	7.895160e-09	6.853714e-09	7.729675e-09	3.216925e-09	3.033620e-09	3.661007e-09	5.208925e-08	4.956561e-08	3.720712e-08	3.175268e-08	6.533136e-09	6.480273e-09	7.654936e-09	8.242071e-09	3.257573e-09	1.414875e-09	6.117192e-09	1.376537e-08	1.240610e-08	1.058484e-08	7.391696e-09	9.408536e-09	8.934994e-09	5.655911e-12	5.017446e-09	6.560643e-09	8.471180e-09	8.337765e-09	4.764631e-09	8.855573e-09	5.504042e-09
prot_Q9S225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
prot_Q9S227	2.625799e-07	5.251613e-08	5.957259e-08	6.688696e-08	6.796683e-08	5.368473e-08	6.067068e-08	6.471280e-08	8.046065e-08	1.260950e-07	1.086565e-07	9.757454e-08	7.064903e-08	1.184340e-07	1.225704e-07	1.509162e-07	1.115827e-07	2.039336e-08	6.974031e-08	1.078764e-07	1.046521e-07	1.104341e-07	1.176871e-07	1.201998e-07	1.133714e-07	1.909558e-07	9.938265e-08	1.537428e-07	1.750950e-07	9.969997e-08	2.147923e-07	2.125661e-07	2.618069e-07	2.137218e-07
prot_Q9S238	5.794899e-10	1.674171e-10	2.662267e-08	1.079528e-08	1.543287e-10	1.618270e-08	1.369583e-08	1.399811e-09	3.779202e-08	8.960706e-10	1.905463e-08	2.217662e-09	6.462203e-09	1.212977e-07	7.341647e-09	7.994364e-09	7.463333e-09	2.380177e-08	1.018954e-08	1.419741e-06	6.906492e-07	5.081576e-10	1.073294e-06	9.282938e-07	9.072499e-08	1.518253e-06	3.706482e-09	1.134664e-06	6.419975e-08	2.799993e-07	3.217011e-06	2.019807e-07	2.219534e-07	4.543676e-07
prot_Q9S246	7.326241e-12	8.939249e-12	1.000299e-11	4.336443e-11	3.683377e-11	9.056588e-11	9.429412e-11	5.623971e-11	1.122132e-10	3.811301e-16	1.179395e-11	2.710009e-11	3.839577e-11	5.023031e-11	2.475831e-11	5.723958e-11	2.062968e-11	1.335434e-10	1.214217e-10	1.654225e-10	8.910278e-10	7.567193e-10	1.191466e-09	1.307836e-09	1.006208e-09	1.350341e-09	8.507029e-15	1.321198e-10	4.570046e-10	5.917456e-10	9.414992e-10	5.404256e-10	9.528615e-10	5.212542e-10
prot_Q9S247	1.967646e-09	3.028267e-10	2.280804e-08	1.089724e-08	1.846066e-09	1.287386e-08	1.598169e-08	2.211740e-09	3.065230e-08	1.284263e-11	1.554579e-08	7.008946e-10	1.367087e-09	5.397727e-08	4.026768e-10	1.713543e-09	1.223979e-08	1.828135e-08	8.042872e-09	8.042677e-07	2.980913e-07	6.245300e-08	4.990579e-07	5.206012e-07	6.989056e-08	6.915411e-07	6.420673e-10	4.187526e-08	2.714607e-08	9.651670e-08	1.009033e-06	2.843701e-08	6.042147e-08	3.225636e-07
prot_Q9S262	4.360537e-10	2.448389e-10	3.489540e-08	9.272147e-08	2.672504e-09	2.776251e-08	7.912473e-08	1.180524e-09	2.866250e-08	2.135490e-11	2.178465e-08	7.994414e-10	8.010603e-09	1.825684e-08	4.444383e-10	2.951576e-09	1.129129e-08	1.094177e-08	6.008707e-09	5.637124e-07	4.433791e-07	2.873684e-08	5.417851e-07	3.384625e-07	3.005214e-08	5.052375e-07	7.523893e-10	2.303851e-08	1.417919e-08	2.435002e-08	4.640045e-07	5.866151e-09	5.809626e-08	2.319116e-07
prot_Q9S270	7.797683e-10	2.000864e-10	6.413123e-08	1.356749e-08	2.215062e-09	3.233312e-08	3.214937e-08	4.253512e-09	2.906814e-08	4.492037e-11	3.335562e-08	1.115855e-09	1.649365e-08	1.195902e-08	7.870777e-10	4.489210e-10	2.232848e-09	1.767556e-08	7.063990e-09	1.479233e-06	3.503991e-07	7.001839e-08	8.194191e-07	7.851746e-07	9.549717e-08	7.776118e-07	1.200082e-09	9.624273e-07	3.521565e-08	3.237542e-07	5.977913e-07	3.936741e-08	3.148764e-08	1.578862e-07
prot_Q9S271	1.849252e-10	7.812800e-10	7.651286e-10	7.214806e-10	6.750594e-10	5.976284e-10	1.031360e-09	8.266893e-10	1.072393e-09	2.775306e-09	3.550180e-09	1.760845e-08	6.745416e-10	3.550826e-09	8.534989e-09	2.698692e-09	4.676904e-09	4.350050e-09	1.265120e-08	1.560093e-08	1.315392e-08	1.093118e-08	1.170638e-08	1.399848e-08	1.507206e-08	1.651425e-08	1.994399e-08	2.979670e-08	7.741526e-08	1.321296e-08	3.430883e-08	6.736615e-08	3.661189e-08	4.317569e-08
prot_Q9S274	2.615680e-07	2.827763e-07	3.866807e-07	2.209431e-07	2.064269e-07	2.298528e-07	2.754909e-07	2.427190e-07	3.812063e-07	4.061105e-07	6.935350e-07	7.283144e-07	3.986498e-07	5.799015e-07	4.610145e-07	7.546431e-07	8.259652e-07	2.913522e-07	3.913082e-07	5.678314e-07	4.949057e-07	4.175894e-07	4.398240e-07	4.897496e-07	4.613477e-07	6.162345e-07	4.860558e-07	7.729064e-07	8.234929e-07	7.484083e-07	9.063923e-07	8.329769e-07	9.530842e-07	1.037638e-06
prot_Q9S275	4.211828e-08	4.021666e-08	3.765428e-08	6.148082e-09	5.713107e-09	6.549065e-09	3.276501e-09	2.933430e-09	3.825574e-09	3.732079e-08	3.339371e-08	2.736661e-08	2.311422e-08	5.017939e-09	4.885211e-09	5.733449e-09	6.217081e-09	1.561840e-09	6.095080e-10	1.123683e-09	6.032012e-09	4.766830e-09	7.374963e-09	6.164904e-09	3.715275e-09	7.201971e-09	9.117057e-14	4.855146e-10	2.418279e-09	3.467196e-09	6.855802e-09	2.425927e-09	3.217601e-09	6.119901e-09
prot_Q9S281	1.946310e-07	2.282546e-07	2.744213e-07	1.554381e-07	2.782856e-07	9.363692e-08	3.094142e-07	3.634750e-07	4.590234e-07	2.067974e-07	3.167453e-07	3.509271e-07	2.733285e-07	9.942965e-08	2.936112e-07	4.361176e-07	3.522059e-07	7.913367e-08	9.729215e-08	1.673995e-07	1.042083e-07	9.911697e-08	1.562376e-07	1.959631e-07	1.281149e-07	2.804237e-07	5.232494e-08	1.291311e-07	8.875088e-08	5.500834e-08	1.704896e-07	1.247384e-07	1.546152e-07	1.774148e-07
prot_Q9S2B5	1.565432e-12	4.684619e-12	5.268714e-12	2.494098e-11	3.251850e-11	3.172421e-11	3.685869e-11	2.261441e-11	3.625559e-11	3.480311e-16	2.867596e-12	1.785476e-11	1.830266e-11	3.802030e-11	4.331729e-11	1.713730e-11	3.762585e-11	2.854070e-11	6.879859e-11	8.681224e-11	4.671853e-10	5.224870e-10	5.159537e-10	5.560794e-10	3.872576e-10	5.965765e-10	6.069937e-15	4.449437e-11	2.692694e-10	3.045254e-10	5.957733e-10	5.099021e-10	3.336635e-10	5.903206e-10
prot_Q9S2C9	7.086063e-10	3.252215e-10	4.315397e-08	3.167040e-08	2.536409e-09	2.599164e-08	3.389844e-08	3.934598e-09	3.465837e-08	2.715334e-11	2.999197e-08	1.706251e-09	9.452036e-09	3.536505e-08	2.251932e-09	2.755618e-09	3.794262e-09	1.055347e-08	5.369645e-09	7.354966e-07	4.363766e-07	4.516254e-08	4.762107e-07	5.189312e-07	5.230330e-08	5.135077e-07	5.763669e-10	5.167716e-07	2.606705e-08	1.471415e-07	6.154137e-07	4.109961e-08	4.765979e-08	1.301141e-07
prot_Q9S2D9	6.649582e-10	3.229077e-10	6.355759e-08	3.158854e-08	3.475370e-09	5.831492e-08	3.551274e-08	3.923747e-09	5.281443e-08	5.398362e-11	5.218022e-08	2.305336e-09	1.385380e-08	4.385087e-08	2.336117e-09	2.929592e-09	1.479482e-08	1.119898e-08	5.565106e-09	9.828648e-07	4.746221e-07	6.496119e-08	8.867007e-07	6.392661e-07	6.246111e-08	7.537338e-07	8.808584e-10	7.934314e-07	3.462705e-08	2.040940e-07	7.129274e-07	4.692017e-08	5.993219e-08	2.663593e-07
prot_Q9S2E4	4.379818e-10	1.979893e-10	3.701178e-08	1.105608e-08	2.350260e-09	2.830637e-08	1.209442e-08	1.697815e-10	1.472626e-08	9.514541e-10	3.236159e-10	7.408190e-10	7.301429e-11	0	4.174903e-10	2.995330e-10	8.150312e-11	1.548035e-08	5.288310e-09	1.308171e-06	4.613619e-07	8.306930e-08	1.000481e-06	6.046606e-07	4.898717e-09	6.191513e-07	1.291394e-08	7.621594e-09	1.451121e-08	5.162890e-09	0	1.319692e-08	1.222594e-08	5.763141e-09
prot_Q9S2F4	1.830168e-11	5.476852e-11	6.159725e-11	2.915884e-10	3.801782e-10	3.708921e-10	4.309199e-10	2.643881e-10	4.238691e-10	4.081647e-15	3.352546e-11	2.087424e-10	2.139789e-10	4.445006e-10	5.064283e-10	2.003545e-10	4.398890e-10	3.336732e-10	8.043337e-10	1.014934e-09	5.461927e-09	6.108466e-09	6.032085e-09	6.501200e-09	4.527481e-09	6.974657e-09	7.096948e-14	5.201897e-10	3.148065e-09	3.560248e-09	6.965267e-09	5.961335e-09	3.900906e-09	6.901519e-09
prot_Q9S2F6	3.560484e-10	1.631184e-10	1.627087e-08	3.583459e-08	1.259047e-09	1.620441e-08	2.325202e-08	1.593673e-09	1.630424e-08	4.726679e-12	1.219508e-08	4.354814e-08	3.864405e-08	1.329719e-08	5.214184e-10	1.563027e-09	3.117775e-09	1.027948e-08	5.278769e-09	5.927757e-07	5.410216e-07	4.283692e-08	4.279099e-07	5.147376e-07	4.599418e-08	4.740951e-07	3.342267e-10	4.746692e-07	2.177481e-08	2.331678e-07	4.710798e-07	2.611610e-08	4.730093e-08	1.469578e-07
prot_Q9S2G3	3.750262e-10	5.416640e-10	1.268215e-07	4.638864e-08	1.664024e-09	4.848517e-08	2.712879e-08	3.309327e-09	7.796019e-08	2.650893e-10	3.053214e-08	2.100043e-09	5.259917e-09	5.335915e-08	2.350698e-09	1.725543e-09	8.245596e-09	1.041109e-08	1.142403e-08	2.828287e-06	1.171701e-06	8.042383e-08	1.530310e-06	1.024980e-06	1.136639e-07	1.741908e-06	1.806397e-09	1.238852e-06	6.142696e-08	2.488880e-07	1.686067e-06	8.978061e-08	8.087299e-08	4.042823e-07
prot_Q9S2G4	9.499538e-11	6.107563e-10	6.198758e-10	1.133115e-09	2.353699e-09	1.714318e-09	1.723782e-09	2.231308e-09	7.878939e-10	7.859574e-14	5.791637e-10	9.488117e-10	1.887814e-09	8.590870e-10	1.691123e-09	1.927683e-09	1.855167e-09	3.320421e-09	1.438109e-08	1.958998e-08	3.026529e-08	4.154532e-08	3.829858e-08	3.514776e-08	4.068081e-08	2.426342e-08	3.325744e-12	1.861702e-08	2.534410e-08	3.481968e-08	2.146185e-08	3.601900e-08	3.671530e-08	3.951201e-08
prot_Q9S2H1	2.960128e-09	6.196696e-07	8.286382e-07	3.920507e-07	4.551616e-07	3.724985e-07	1.672190e-07	1.994990e-07	1.860285e-07	3.992417e-07	7.695978e-07	8.908269e-07	7.430126e-07	2.233302e-07	4.374106e-07	5.122630e-07	4.232012e-07	2.807086e-08	2.632170e-07	2.616202e-07	1.872881e-07	5.149451e-08	2.029711e-07	8.369762e-08	3.720595e-08	1.037205e-07	2.336200e-08	2.834132e-07	1.129438e-07	1.799577e-07	2.018467e-07	9.406965e-08	9.266672e-08	2.218700e-07
prot_Q9S2H4	1.022242e-10	2.485491e-11	2.173746e-09	6.264529e-08	2.983099e-10	6.502680e-09	3.647180e-08	2.583853e-10	1.934589e-09	8.000188e-12	6.560166e-10	7.874527e-11	5.470562e-08	4.221129e-09	7.055330e-11	3.806963e-10	6.658310e-10	3.085906e-09	1.242621e-09	1.598061e-08	6.263041e-08	5.630192e-09	2.663703e-08	7.319897e-08	7.455210e-09	2.127832e-08	2.528869e-10	7.622114e-09	2.783230e-09	5.937995e-08	1.914100e-08	2.879750e-09	9.377034e-09	1.101062e-08
prot_Q9S2H5	1.022242e-10	2.485491e-11	2.173746e-09	6.264529e-08	2.983099e-10	6.502680e-09	3.647180e-08	2.583853e-10	1.934589e-09	8.000188e-12	6.560166e-10	7.874527e-11	5.470562e-08	4.221129e-09	7.055330e-11	3.806963e-10	6.658310e-10	3.085906e-09	1.242621e-09	1.598061e-08	6.263041e-08	5.630192e-09	2.663703e-08	7.319897e-08	7.455210e-09	2.127832e-08	2.528869e-10	7.622114e-09	2.783230e-09	5.937995e-08	1.914100e-08	2.879750e-09	9.377034e-09	1.101062e-08
prot_Q9S2H6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
prot_Q9S2H9	1.343050e-09	1.485539e-09	1.890715e-09	2.777810e-09	4.021235e-09	4.573905e-09	4.625064e-09	3.479323e-09	1.548745e-08	1.366143e-09	5.657904e-09	1.663443e-09	2.203779e-09	3.316401e-09	1.909142e-09	2.849243e-09	3.786118e-09	6.870266e-09	1.076113e-08	1.575289e-08	2.264141e-08	2.962408e-08	3.434119e-08	3.003786e-08	2.557853e-08	5.445567e-08	8.582117e-09	2.499347e-08	1.513316e-08	1.494680e-08	3.141455e-08	2.268526e-08	4.189445e-08	4.163626e-08
prot_Q9S2I4	1.647202e-08	1.863029e-08	4.099629e-08	2.024941e-09	3.200887e-09	2.257784e-09	3.251205e-09	3.651510e-09	1.209411e-08	1.591343e-08	1.183995e-08	1.145446e-08	8.027271e-09	1.749571e-08	2.372944e-09	8.797629e-09	1.959491e-08	4.749595e-09	2.478165e-08	2.036226e-06	1.080621e-08	1.262712e-08	1.162888e-08	2.351636e-08	2.260701e-08	8.534052e-07	1.264947e-08	1.323875e-08	1.097573e-08	4.006163e-07	1.235244e-06	1.184523e-07	4.004113e-08	7.989334e-07
prot_Q9S2I5	6.768118e-09	8.337768e-09	9.560723e-09	1.004716e-08	1.158632e-08	1.248599e-08	1.445726e-08	1.323906e-08	3.385577e-08	1.780229e-08	4.644536e-08	3.050557e-08	1.273291e-08	3.871068e-08	3.829026e-08	5.112455e-08	3.764932e-08	3.342927e-08	6.266239e-08	9.111314e-08	9.736526e-08	1.072319e-07	1.156181e-07	1.264021e-07	1.169726e-07	2.566767e-07	1.200179e-07	2.946363e-07	2.472483e-07	1.565704e-07	2.833179e-07	3.048182e-07	3.594634e-07	3.206895e-07
prot_Q9S2I6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
prot_Q9S2I7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
prot_Q9S2I8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
prot_Q9S2I9	4.700319e-10	4.460763e-10	1.220790e-09	6.599901e-09	4.574484e-09	1.018118e-09	3.265979e-09	2.262418e-09	2.510031e-09	1.161966e-11	4.449917e-11	9.963018e-11	5.121937e-10	8.005772e-09	2.830209e-11	3.831817e-10	6.459887e-10	4.561372e-09	1.968348e-09	3.344235e-09	6.694784e-09	5.547374e-09	3.776955e-09	5.447718e-09	4.305898e-09	5.187197e-09	1.497278e-10	7.695020e-10	1.427409e-09	2.473708e-09	9.335075e-09	7.268548e-10	2.589487e-09	3.299489e-09
prot_Q9S2K7	2.975221e-07	2.828700e-07	3.306762e-07	1.173172e-07	4.322385e-08	1.465174e-07	1.740649e-07	3.258357e-08	1.346140e-07	2.617190e-07	2.641306e-07	1.989506e-07	2.121121e-07	2.806768e-07	4.283878e-08	5.468749e-08	9.999484e-08	4.826287e-08	2.298840e-08	1.541746e-06	1.386892e-06	1.812321e-07	2.089069e-06	2.298408e-06	2.473184e-07	1.856955e-06	1.353588e-09	9.707781e-07	1.237560e-07	6.866839e-07	3.420844e-06	1.773122e-07	2.435904e-07	9.026209e-07
prot_Q9S2M2	5.848166e-11	1.599185e-10	1.272365e-10	3.770085e-11	2.878471e-11	1.637345e-11	7.735959e-12	1.805950e-11	1.058837e-11	1.132609e-10	1.452530e-10	1.798093e-10	1.313117e-10	1.847007e-11	9.435507e-12	1.190797e-11	3.551758e-11	1.110161e-10	4.333107e-11	5.848958e-11	1.218275e-11	8.661648e-12	7.408887e-12	2.843956e-12	3.782982e-12	2.907904e-12	5.068840e-11	3.585693e-11	4.596657e-11	1.887912e-11	5.650062e-12	6.391881e-12	8.884516e-12	6.603538e-12
prot_Q9S2M5	1.500262e-11	2.070521e-10	2.936782e-11	1.770289e-10	3.479165e-10	6.152485e-10	4.707704e-10	6.044888e-10	5.327966e-10	2.885666e-10	1.843995e-09	2.932455e-09	2.758535e-10	1.703238e-09	4.215208e-10	1.305787e-09	2.311049e-08	1.590756e-10	3.885391e-09	4.677405e-10	4.638094e-09	5.478783e-09	9.817203e-09	7.130829e-09	7.654020e-09	7.943607e-09	3.795702e-09	1.523734e-08	2.145787e-08	5.874446e-09	1.435277e-08	7.957506e-09	1.052793e-08	5.103593e-07
prot_Q9S2M6	5.131055e-13	5.000820e-13	5.427965e-13	8.586065e-13	5.564341e-13	5.464107e-14	1.128709e-14	3.336589e-13	7.908581e-13	1.603986e-12	0	1.011970e-13	4.218463e-14	6.367556e-13	9.583041e-14	3.133499e-14	6.735684e-13	1.490997e-11	1.457320e-11	1.715786e-11	3.323528e-11	2.581232e-11	1.576563e-12	4.607013e-13	1.829150e-11	3.276492e-11	2.359739e-11	0	5.059345e-12	2.982904e-12	3.145647e-11	5.583100e-12	1.279620e-12	3.212879e-11
prot_Q9S2N4	7.375952e-11	7.065883e-11	6.595139e-11	8.600508e-12	8.223316e-12	8.670578e-12	3.595032e-12	3.573619e-12	4.075339e-12	6.567094e-11	5.867989e-11	4.770549e-11	3.979621e-11	7.312092e-12	8.205064e-12	9.485493e-12	9.727925e-12	1.256691e-24	2.388360e-14	3.600838e-14	2.409302e-13	2.143143e-13	2.228232e-13	1.276784e-13	1.213007e-13	1.414482e-13	1.313813e-12	1.799826e-14	1.057739e-13	1.354464e-13	2.496932e-13	1.955979e-13	2.118383e-13	2.526220e-13
prot_Q9S2N5	7.375952e-11	7.065883e-11	6.595139e-11	8.600508e-12	8.223316e-12	8.670578e-12	3.595032e-12	3.573619e-12	4.075339e-12	6.567094e-11	5.867989e-11	4.770549e-11	3.979621e-11	7.312092e-12	8.205064e-12	9.485493e-12	9.727925e-12	1.256691e-24	2.388360e-14	3.600838e-14	2.409302e-13	2.143143e-13	2.228232e-13	1.276784e-13	1.213007e-13	1.414482e-13	1.313813e-12	1.799826e-14	1.057739e-13	1.354464e-13	2.496932e-13	1.955979e-13	2.118383e-13	2.526220e-13
prot_Q9S2P2	1.382648e-10	1.324524e-10	1.236282e-10	1.612195e-11	1.541489e-11	1.625330e-11	6.739012e-12	6.698872e-12	7.639365e-12	1.231517e-10	1.099975e-10	8.942560e-11	7.459938e-11	1.370677e-11	1.538068e-11	1.778088e-11	1.823533e-11	9.263690e-24	4.477063e-14	6.749895e-14	4.516319e-13	4.017397e-13	4.176897e-13	2.393375e-13	2.273824e-13	2.651496e-13	3.940239e-18	3.373837e-14	1.982768e-13	2.538989e-13	4.680586e-13	3.666550e-13	3.970982e-13	4.735486e-13
prot_Q9S2Q3	1.413707e-07	2.312078e-08	3.465224e-08	4.283142e-08	1.362550e-08	3.431213e-08	3.170023e-08	1.318536e-08	3.649600e-08	1.270098e-10	7.690850e-09	6.509231e-09	1.449391e-08	3.656209e-08	6.875758e-09	8.047374e-09	2.490159e-08	5.594255e-08	3.825634e-08	7.505545e-08	9.212747e-08	5.407448e-08	8.221411e-08	7.330473e-08	4.945684e-08	8.395178e-08	1.197498e-09	3.260615e-08	3.787856e-08	5.158510e-08	8.660886e-08	3.638628e-08	4.189922e-08	7.022520e-08
prot_Q9S2Q5	2.458638e-06	1.489643e-06	1.625917e-06	1.950688e-06	2.919664e-06	2.813762e-06	3.274091e-06	3.311795e-06	1.722943e-06	1.198802e-06	1.645237e-06	1.490932e-06	1.503571e-06	1.777621e-06	1.754321e-06	1.669466e-06	1.730231e-06	2.037605e-07	6.180422e-07	9.525170e-07	1.548900e-06	1.966253e-06	1.928063e-06	2.446971e-06	2.379061e-06	1.142268e-06	3.316010e-07	7.052814e-07	7.032507e-07	7.241192e-07	8.947049e-07	9.334021e-07	1.177064e-06	1.146000e-06
prot_Q9S2Q6	2.242498e-06	1.198248e-06	1.139150e-06	1.094086e-06	1.192567e-06	8.762293e-07	1.267974e-06	1.430523e-06	1.152392e-06	1.177642e-06	1.334005e-06	1.038745e-06	1.225351e-06	1.132894e-06	1.611579e-06	1.621098e-06	1.194517e-06	1.593467e-07	7.043723e-07	7.617297e-07	1.080075e-06	1.094160e-06	1.230743e-06	1.575874e-06	1.524214e-06	1.343502e-06	7.592032e-07	1.288636e-06	1.280657e-06	1.086488e-06	1.328943e-06	1.541263e-06	1.719578e-06	1.627796e-06
prot_Q9S2Q7	1.766410e-08	4.071591e-08	1.813680e-08	2.823281e-08	2.915733e-08	3.454022e-08	5.303877e-08	4.060899e-08	1.018733e-07	3.930661e-08	8.873313e-08	8.965773e-08	3.284396e-08	1.236546e-07	8.595620e-08	7.276658e-08	9.050398e-08	1.444957e-07	3.829669e-07	3.018067e-07	4.040983e-07	4.162931e-07	5.046181e-07	6.810928e-07	5.771586e-07	1.055346e-06	3.029108e-07	6.870079e-07	7.214440e-07	4.365000e-07	9.091842e-07	8.507216e-07	8.078139e-07	9.350913e-07
prot_Q9S2Q9	5.180734e-11	4.962948e-11	4.632306e-11	6.040840e-12	5.775908e-12	6.090056e-12	2.525085e-12	2.510045e-12	2.862444e-12	4.612607e-11	4.121569e-11	3.350747e-11	2.795214e-11	5.135881e-12	5.763088e-12	6.662438e-12	6.832718e-12	3.850130e-24	1.677540e-14	2.529163e-14	1.692250e-13	1.505305e-13	1.565069e-13	8.967896e-14	8.519943e-14	9.935067e-14	9.227983e-13	1.264165e-14	7.429366e-14	9.513507e-14	1.753800e-13	1.373844e-13	1.487914e-13	1.774371e-13
prot_Q9S2R1	1.697368e-09	4.475176e-09	5.232526e-09	6.841109e-09	8.456118e-09	1.089732e-08	1.200365e-08	6.914966e-09	7.816740e-09	6.179688e-09	1.327418e-08	1.223822e-08	8.290230e-09	1.420050e-08	2.270700e-08	1.999698e-08	1.472287e-08	1.239792e-08	3.012136e-08	4.077954e-08	5.544234e-08	6.863261e-08	8.191176e-08	7.980897e-08	5.681504e-08	5.117919e-08	3.526350e-08	7.601124e-08	7.739271e-08	6.381427e-08	8.558163e-08	1.215311e-07	1.037886e-07	8.550549e-08
prot_Q9S2R3	5.984730e-10	5.733145e-10	5.351191e-10	6.978315e-11	6.672268e-11	7.035169e-11	2.916952e-11	2.899577e-11	3.306666e-11	5.330568e-10	4.761193e-10	3.870748e-10	3.229001e-10	5.932915e-11	6.657459e-11	7.696378e-11	7.893084e-11	1.426082e-23	1.937877e-13	2.921663e-13	1.954869e-12	1.738913e-12	1.807952e-12	1.035962e-12	9.842149e-13	1.147688e-12	1.705515e-17	1.460351e-13	8.582325e-13	1.098990e-12	2.025971e-12	1.587050e-12	1.718822e-12	2.049734e-12
prot_Q9S2T7	2.651100e-09	2.541248e-09	2.373436e-09	5.000858e-10	4.940438e-10	5.005318e-10	2.434672e-10	3.356998e-10	3.822858e-10	2.381407e-09	2.110063e-09	1.721918e-09	1.446711e-09	2.773922e-10	3.073614e-10	3.525776e-10	3.642752e-10	2.979267e-22	2.689088e-11	4.657610e-11	5.524920e-09	5.366478e-09	4.780575e-09	4.180669e-09	6.953472e-09	6.832553e-09	1.420252e-09	1.886284e-11	1.212475e-10	2.203395e-10	2.575928e-10	2.241615e-10	2.229440e-10	2.666712e-10
prot_Q9S2U1	3.695393e-08	3.542269e-08	3.308355e-08	4.537063e-09	4.296241e-09	4.671998e-09	1.968022e-09	1.938336e-09	2.318404e-09	3.291468e-08	2.941237e-08	2.400197e-08	2.016583e-08	3.866596e-09	4.284339e-09	4.914612e-09	5.077666e-09	3.069143e-23	3.748345e-10	6.492286e-10	3.679557e-09	3.232742e-09	4.387762e-09	3.193315e-09	3.056854e-09	4.204717e-09	5.773209e-14	2.629309e-10	1.690080e-09	3.071333e-09	3.590611e-09	3.124608e-09	3.107638e-09	3.717155e-09
prot_Q9S2U2	3.894666e-10	3.738394e-10	2.716540e-10	3.515537e-11	4.583116e-11	3.659041e-11	1.618606e-11	2.035376e-11	2.031974e-11	5.579117e-13	6.228182e-14	5.059851e-14	1.931859e-13	5.836174e-13	2.631905e-13	5.486571e-13	3.312860e-13	3.145747e-11	2.431355e-11	1.460911e-10	3.243186e-11	6.707675e-11	5.163708e-11	3.494053e-11	4.935114e-11	6.710468e-11	1.393802e-11	4.403990e-12	3.577855e-12	1.366031e-11	2.926353e-11	1.732512e-11	2.694014e-11	2.271441e-11
