rxns	MEAN_M145_21	MEAN_M145_29	MEAN_M145_33	MEAN_M145_37	MEAN_M145_41	MEAN_M145_45	MEAN_M145_49	MEAN_M145_53	MEAN_M145_57	MEAN_M1152_33	MEAN_M1152_41	MEAN_M1152_45	MEAN_M1152_49	MEAN_M1152_53	MEAN_M1152_57	MEAN_M1152_61	MEAN_M1152_65	STDEV_M145_21	STDEV_M145_29	STDEV_M145_33	STDEV_M145_37	STDEV_M145_41	STDEV_M145_45	STDEV_M145_49	STDEV_M145_53	STDEV_M145_57	STDEV_M1152_33	STDEV_M1152_41	STDEV_M1152_45	STDEV_M1152_49	STDEV_M1152_53	STDEV_M1152_57	STDEV_M1152_61	STDEV_M1152_65
PRAIi	5.635810e-04	4.890354e-04	3.827180e-04	5.966210e-05	6.065310e-05	6.223253e-05	2.773009e-05	2.885901e-05	3.187056e-05	5.029382e-04	3.790338e-04	3.118386e-04	2.814542e-04	5.740461e-05	6.342470e-05	7.323748e-05	7.573692e-05	1.739274e-05	3.373707e-05	3.306566e-05	4.553228e-05	3.008242e-05	3.143333e-05	3.430421e-05	3.534291e-05	4.743478e-05	3.010806e-05	4.313541e-05	2.870328e-05	3.404161e-05	5.023508e-05	3.461048e-05	3.635740e-05	5.473872e-05
PRAMPC	1.373927e-03	1.190503e-03	9.313267e-04	1.424710e-04	1.466834e-04	1.523269e-04	6.409321e-05	6.833635e-05	7.161671e-05	1.225226e-03	9.232635e-04	7.606448e-04	6.850543e-04	1.357873e-04	1.540337e-04	1.770947e-04	1.800484e-04	2.649863e-05	4.614714e-05	5.096982e-05	6.912482e-05	5.683797e-05	7.503938e-05	3.710548e-05	5.948757e-05	4.562464e-05	3.432772e-05	6.542640e-05	5.509045e-05	4.661330e-05	5.023688e-05	5.925711e-05	5.110887e-05	6.882567e-05
PRASCSi	5.038961e-03	4.364105e-03	3.414923e-03	5.191727e-04	5.340181e-04	5.499558e-04	2.358353e-04	2.463877e-04	2.642675e-04	4.492039e-03	3.379824e-03	2.789403e-03	2.511714e-03	5.002663e-04	5.633598e-04	6.504449e-04	6.573806e-04	3.410467e-05	4.687735e-05	7.206611e-05	1.058602e-04	7.544463e-05	7.950039e-05	8.048084e-05	8.767377e-05	1.072530e-04	3.656519e-05	6.738976e-05	8.741018e-05	7.122152e-05	1.108741e-04	1.122474e-04	1.105750e-04	1.224213e-04
PRATPP	1.373927e-03	1.190503e-03	9.313267e-04	1.424710e-04	1.466834e-04	1.523269e-04	6.409321e-05	6.833635e-05	7.161671e-05	1.225226e-03	9.232635e-04	7.606448e-04	6.850543e-04	1.357873e-04	1.540337e-04	1.770947e-04	1.800484e-04	2.649863e-05	4.614714e-05	5.096982e-05	6.912482e-05	5.683797e-05	7.503938e-05	3.710548e-05	5.948757e-05	4.562464e-05	3.432772e-05	6.542640e-05	5.509045e-05	4.661330e-05	5.023688e-05	5.925711e-05	5.110887e-05	6.882567e-05
PRDX	2.832239e-07	2.452839e-07	1.916627e-07	2.871895e-08	2.977512e-08	3.065486e-08	1.300427e-08	1.354727e-08	1.447029e-08	2.524795e-07	1.898464e-07	1.565059e-07	1.410010e-07	2.765800e-08	3.119885e-08	3.612268e-08	3.651657e-08	2.841118e-10	5.485847e-10	4.733536e-09	1.414874e-09	7.411012e-10	6.279080e-10	1.929583e-10	3.883756e-10	4.143378e-10	3.816737e-10	6.594120e-10	2.319286e-09	5.132546e-10	9.672485e-10	9.970919e-10	7.428887e-10	5.396674e-10
PRFGS	5.039365e-03	4.364506e-03	3.415221e-03	5.193363e-04	5.341959e-04	5.500951e-04	2.359530e-04	2.465645e-04	2.646298e-04	4.492433e-03	3.380162e-03	2.789699e-03	2.512034e-03	5.003489e-04	5.635079e-04	6.505530e-04	6.576097e-04	3.412185e-05	4.698473e-05	7.210777e-05	1.059773e-04	7.564324e-05	7.964273e-05	8.062980e-05	8.790143e-05	1.076852e-04	3.664235e-05	6.749479e-05	8.749868e-05	7.140017e-05	1.109199e-04	1.123630e-04	1.106480e-04	1.226272e-04
PRMICI	1.373927e-03	1.190503e-03	9.313267e-04	1.424710e-04	1.466834e-04	1.523269e-04	6.409321e-05	6.833635e-05	7.161671e-05	1.225226e-03	9.232635e-04	7.606448e-04	6.850543e-04	1.357873e-04	1.540337e-04	1.770947e-04	1.800484e-04	2.649863e-05	4.614714e-05	5.096982e-05	6.912482e-05	5.683797e-05	7.503938e-05	3.710548e-05	5.948757e-05	4.562464e-05	3.432772e-05	6.542640e-05	5.509045e-05	4.661330e-05	5.023688e-05	5.925711e-05	5.110887e-05	6.882567e-05
PROD2	7.624582e-03	6.641323e-03	5.234205e-03	7.985951e-04	7.997571e-04	8.778747e-04	3.531670e-04	3.882591e-04	4.218306e-04	6.778894e-03	5.152846e-03	4.314679e-03	3.831027e-03	8.292503e-04	8.905804e-04	9.812183e-04	1.007034e-03	1.455922e-03	2.371412e-03	2.489649e-03	1.316671e-03	1.084530e-03	1.920107e-03	8.211202e-04	1.240130e-03	1.430935e-03	1.554028e-03	2.271546e-03	2.657056e-03	1.367799e-03	1.421887e-03	1.102533e-03	6.726245e-04	9.422718e-04
PROLRM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PROTRS	6.413402e-03	5.554278e-03	4.342687e-03	6.519143e-04	6.746488e-04	6.944404e-04	2.945325e-04	3.070185e-04	3.279367e-04	5.717217e-03	4.298936e-03	3.544671e-03	3.192867e-03	6.270574e-04	7.071906e-04	8.183025e-04	8.270567e-04	6.433508e-06	1.242231e-05	1.338565e-05	3.035063e-06	2.958235e-06	3.062672e-06	1.322225e-06	1.417631e-06	1.442579e-06	8.642727e-06	1.493191e-05	1.566085e-05	1.162228e-05	2.912942e-06	3.191902e-06	3.904122e-06	3.540230e-06
PRPPS	1.395447e-02	1.208912e-02	9.458762e-03	1.435383e-03	1.482597e-03	1.527229e-03	6.533979e-04	6.838719e-04	7.273629e-04	1.244236e-02	9.364031e-03	7.721812e-03	6.955086e-03	1.386600e-03	1.553749e-03	1.796252e-03	1.815888e-03	8.669411e-05	1.275616e-04	1.608982e-04	1.875835e-04	1.639307e-04	1.769453e-04	1.530060e-04	1.673298e-04	1.662274e-04	1.098724e-04	1.679982e-04	1.725109e-04	1.488384e-04	2.415497e-04	1.714991e-04	1.928331e-04	1.824248e-04
PSCVT	4.842910e-03	4.199742e-03	3.285767e-03	5.059537e-04	5.156933e-04	5.363744e-04	2.303250e-04	2.413880e-04	2.555145e-04	4.315703e-03	3.251002e-03	2.680783e-03	2.411419e-03	4.811694e-04	5.385109e-04	6.206247e-04	6.292173e-04	8.415610e-05	1.406914e-04	1.399910e-04	1.477036e-04	9.403485e-05	1.352120e-04	8.997905e-05	1.031514e-04	9.320930e-05	8.198201e-05	1.323073e-04	1.364897e-04	7.702881e-05	1.184014e-04	8.087730e-05	6.776041e-05	8.689804e-05
PSD120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSD140	5.995600e-06	5.192443e-06	4.059782e-06	6.094453e-07	6.306986e-07	6.492010e-07	2.753451e-07	2.870178e-07	3.065732e-07	5.344768e-06	4.018881e-06	3.313753e-06	2.984867e-06	5.862076e-07	6.611205e-07	7.649940e-07	7.731780e-07	6.014396e-09	1.161305e-08	1.251364e-08	2.837343e-09	2.765520e-09	2.863154e-09	1.236088e-09	1.325279e-09	1.348602e-09	8.079695e-09	1.395917e-08	1.464062e-08	1.086515e-08	2.723178e-09	2.983965e-09	3.649788e-09	3.309601e-09
PSD141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSD150	3.745102e-06	3.243417e-06	2.535910e-06	3.806850e-07	3.939608e-07	4.055181e-07	1.719921e-07	1.792833e-07	1.914985e-07	3.338566e-06	2.510361e-06	2.069909e-06	1.864473e-06	3.661698e-07	4.129635e-07	4.778473e-07	4.829593e-07	3.756843e-09	7.253999e-09	7.816542e-09	1.772323e-09	1.727460e-09	1.788446e-09	7.721124e-10	8.278250e-10	8.423929e-10	5.046916e-09	8.719481e-09	9.145143e-09	6.786825e-09	1.701011e-09	1.863909e-09	2.279810e-09	2.067315e-09
PSD160	6.866593e-05	5.946761e-05	4.649556e-05	6.979807e-06	7.223216e-06	7.435119e-06	3.153451e-06	3.287135e-06	3.511098e-06	6.121214e-05	4.602713e-05	3.795149e-05	3.418485e-05	6.713673e-06	7.571630e-06	8.761264e-06	8.854992e-06	6.888120e-08	1.330011e-07	1.433152e-07	3.249531e-08	3.167274e-08	3.279090e-08	1.415658e-08	1.517806e-08	1.544516e-08	9.253450e-08	1.598705e-07	1.676749e-07	1.244355e-07	3.118780e-08	3.417452e-08	4.180000e-08	3.790394e-08
PSD161	1.762603e-05	1.526489e-05	1.193506e-05	1.791664e-06	1.854146e-06	1.908539e-06	8.094673e-07	8.437829e-07	9.012725e-07	1.571270e-05	1.181482e-05	9.741864e-06	8.774995e-06	1.723350e-06	1.943581e-06	2.248951e-06	2.273010e-06	1.768129e-08	3.414038e-08	3.678794e-08	8.341302e-09	8.130155e-09	8.417179e-09	3.633887e-09	3.896094e-09	3.964657e-09	2.375291e-08	4.103756e-08	4.304090e-08	3.194166e-08	8.005675e-09	8.772343e-09	1.072975e-08	9.729658e-09
PSD170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSD180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSD181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSDai150	6.490365e-05	5.620931e-05	4.394801e-05	6.597376e-06	6.827448e-06	7.027740e-06	2.980670e-06	3.107029e-06	3.318721e-06	5.785826e-05	4.350526e-05	3.587209e-05	3.231182e-05	6.345823e-06	7.156772e-06	8.281225e-06	8.369817e-06	6.510713e-08	1.257138e-07	1.354628e-07	3.071485e-08	2.993735e-08	3.099425e-08	1.338092e-08	1.434643e-08	1.459890e-08	8.746444e-08	1.511110e-07	1.584879e-07	1.176175e-07	2.947899e-08	3.230206e-08	3.950974e-08	3.582714e-08
PSDai170	5.964677e-05	5.165663e-05	4.038843e-05	6.063020e-06	6.274458e-06	6.458527e-06	2.739250e-06	2.855374e-06	3.049920e-06	5.317202e-05	3.998154e-05	3.296662e-05	2.969472e-05	5.831842e-06	6.577107e-06	7.610485e-06	7.691902e-06	5.983376e-08	1.155316e-07	1.244910e-07	2.822710e-08	2.751257e-08	2.848387e-08	1.229713e-08	1.318444e-08	1.341646e-08	8.038023e-08	1.388717e-07	1.456511e-07	1.080911e-07	2.709133e-08	2.968575e-08	3.630964e-08	3.292532e-08
PSDi140	1.312504e-05	1.136684e-05	8.887317e-06	1.334144e-06	1.380670e-06	1.421174e-06	6.027612e-07	6.283140e-07	6.711230e-07	1.170029e-05	8.797781e-06	7.254176e-06	6.534207e-06	1.283274e-06	1.447267e-06	1.674657e-06	1.692573e-06	1.316618e-08	2.542227e-08	2.739375e-08	6.211262e-09	6.054033e-09	6.267763e-09	2.705935e-09	2.901185e-09	2.952239e-09	1.768736e-08	3.055818e-08	3.204995e-08	2.378502e-08	5.961341e-09	6.532232e-09	7.989793e-09	7.245087e-09
PSDi150	3.751974e-05	3.249369e-05	2.540563e-05	3.813835e-06	3.946836e-06	4.062622e-06	1.723077e-06	1.796123e-06	1.918498e-06	3.344691e-05	2.514968e-05	2.073707e-05	1.867894e-05	3.668417e-06	4.137213e-06	4.787241e-06	4.838455e-06	3.763737e-08	7.267309e-08	7.830884e-08	1.775575e-08	1.730629e-08	1.791727e-08	7.735292e-09	8.293439e-09	8.439386e-09	5.056176e-08	8.735480e-08	9.161923e-08	6.799278e-08	1.704132e-08	1.867329e-08	2.283993e-08	2.071109e-08
PSDi160	7.615614e-05	6.595444e-05	5.156738e-05	7.741177e-06	8.011138e-06	8.246155e-06	3.497435e-06	3.645701e-06	3.894095e-06	6.788927e-05	5.104786e-05	4.209131e-05	3.791379e-05	7.446013e-06	8.397557e-06	9.716959e-06	9.820911e-06	7.639489e-08	1.475091e-07	1.589483e-07	3.603995e-08	3.512766e-08	3.636779e-08	1.570080e-08	1.683371e-08	1.712994e-08	1.026283e-07	1.773095e-07	1.859652e-07	1.380091e-07	3.458982e-08	3.790234e-08	4.635962e-08	4.203857e-08
PSDi170	2.776186e-05	2.404295e-05	1.879830e-05	2.821959e-06	2.920370e-06	3.006042e-06	1.274950e-06	1.328999e-06	1.419548e-06	2.474827e-05	1.860892e-05	1.534391e-05	1.382104e-05	2.714360e-06	3.061234e-06	3.542207e-06	3.580102e-06	2.784889e-08	5.377277e-08	5.794281e-08	1.313796e-08	1.280539e-08	1.325747e-08	5.723549e-09	6.136537e-09	6.244527e-09	3.741200e-08	6.463615e-08	6.779152e-08	5.030967e-08	1.260933e-08	1.381687e-08	1.689988e-08	1.532469e-08
PSDi180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSERT	2.135699e-02	6.432653e-02	5.064480e-02	1.083639e-01	1.219243e-01	1.256646e-01	1.407445e-01	1.984389e-01	2.836616e-01	1.950127e-02	1.473575e-02	4.112825e-02	6.007662e-02	1.597193e-01	2.553908e-01	3.114012e-01	3.204309e-01	1.572741e-03	5.920014e-03	6.463274e-03	3.635789e-03	3.990650e-03	5.742183e-03	7.569502e-03	7.715710e-03	8.151003e-03	1.492930e-03	2.141987e-03	6.293903e-03	4.175541e-03	4.256484e-03	6.537696e-03	7.327429e-03	7.243860e-03
PSP_L	2.135699e-02	6.432653e-02	5.064480e-02	1.083639e-01	1.219243e-01	1.256646e-01	1.407445e-01	1.984389e-01	2.836616e-01	1.950127e-02	1.473575e-02	4.112825e-02	6.007662e-02	1.597193e-01	2.553908e-01	3.114012e-01	3.204309e-01	1.572741e-03	5.920014e-03	6.463274e-03	3.635789e-03	3.990650e-03	5.742183e-03	7.569502e-03	7.715710e-03	8.151003e-03	1.492930e-03	2.141987e-03	6.293903e-03	4.175541e-03	4.256484e-03	6.537696e-03	7.327429e-03	7.243860e-03
PSSA120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSSA140	5.995600e-06	5.192443e-06	4.059782e-06	6.094453e-07	6.306986e-07	6.492010e-07	2.753451e-07	2.870178e-07	3.065732e-07	5.344768e-06	4.018881e-06	3.313753e-06	2.984867e-06	5.862076e-07	6.611205e-07	7.649940e-07	7.731780e-07	6.014396e-09	1.161305e-08	1.251364e-08	2.837343e-09	2.765520e-09	2.863154e-09	1.236088e-09	1.325279e-09	1.348602e-09	8.079695e-09	1.395917e-08	1.464062e-08	1.086515e-08	2.723178e-09	2.983965e-09	3.649788e-09	3.309601e-09
PSSA141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSSA150	3.745102e-06	3.243417e-06	2.535910e-06	3.806850e-07	3.939608e-07	4.055181e-07	1.719921e-07	1.792833e-07	1.914985e-07	3.338566e-06	2.510361e-06	2.069909e-06	1.864473e-06	3.661698e-07	4.129635e-07	4.778473e-07	4.829593e-07	3.756843e-09	7.253999e-09	7.816542e-09	1.772323e-09	1.727460e-09	1.788446e-09	7.721124e-10	8.278250e-10	8.423929e-10	5.046916e-09	8.719481e-09	9.145143e-09	6.786825e-09	1.701011e-09	1.863909e-09	2.279810e-09	2.067315e-09
PSSA160	6.866593e-05	5.946761e-05	4.649556e-05	6.979807e-06	7.223216e-06	7.435119e-06	3.153451e-06	3.287135e-06	3.511098e-06	6.121214e-05	4.602713e-05	3.795149e-05	3.418485e-05	6.713673e-06	7.571630e-06	8.761264e-06	8.854992e-06	6.888120e-08	1.330011e-07	1.433152e-07	3.249531e-08	3.167274e-08	3.279090e-08	1.415658e-08	1.517806e-08	1.544516e-08	9.253450e-08	1.598705e-07	1.676749e-07	1.244355e-07	3.118780e-08	3.417452e-08	4.180000e-08	3.790394e-08
PSSA161	1.762603e-05	1.526489e-05	1.193506e-05	1.791664e-06	1.854146e-06	1.908539e-06	8.094673e-07	8.437829e-07	9.012725e-07	1.571270e-05	1.181482e-05	9.741864e-06	8.774995e-06	1.723350e-06	1.943581e-06	2.248951e-06	2.273010e-06	1.768129e-08	3.414038e-08	3.678794e-08	8.341302e-09	8.130155e-09	8.417179e-09	3.633887e-09	3.896094e-09	3.964657e-09	2.375291e-08	4.103756e-08	4.304090e-08	3.194166e-08	8.005675e-09	8.772343e-09	1.072975e-08	9.729658e-09
PSSA170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSSA180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSSA181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSSAai150	6.490365e-05	5.620931e-05	4.394801e-05	6.597376e-06	6.827448e-06	7.027740e-06	2.980670e-06	3.107029e-06	3.318721e-06	5.785826e-05	4.350526e-05	3.587209e-05	3.231182e-05	6.345823e-06	7.156772e-06	8.281225e-06	8.369817e-06	6.510713e-08	1.257138e-07	1.354628e-07	3.071485e-08	2.993735e-08	3.099425e-08	1.338092e-08	1.434643e-08	1.459890e-08	8.746444e-08	1.511110e-07	1.584879e-07	1.176175e-07	2.947899e-08	3.230206e-08	3.950974e-08	3.582714e-08
PSSAai170	5.964677e-05	5.165663e-05	4.038843e-05	6.063020e-06	6.274458e-06	6.458527e-06	2.739250e-06	2.855374e-06	3.049920e-06	5.317202e-05	3.998154e-05	3.296662e-05	2.969472e-05	5.831842e-06	6.577107e-06	7.610485e-06	7.691902e-06	5.983376e-08	1.155316e-07	1.244910e-07	2.822710e-08	2.751257e-08	2.848387e-08	1.229713e-08	1.318444e-08	1.341646e-08	8.038023e-08	1.388717e-07	1.456511e-07	1.080911e-07	2.709133e-08	2.968575e-08	3.630964e-08	3.292532e-08
PSSAi140	1.312504e-05	1.136684e-05	8.887317e-06	1.334144e-06	1.380670e-06	1.421174e-06	6.027612e-07	6.283140e-07	6.711230e-07	1.170029e-05	8.797781e-06	7.254176e-06	6.534207e-06	1.283274e-06	1.447267e-06	1.674657e-06	1.692573e-06	1.316618e-08	2.542227e-08	2.739375e-08	6.211262e-09	6.054033e-09	6.267763e-09	2.705935e-09	2.901185e-09	2.952239e-09	1.768736e-08	3.055818e-08	3.204995e-08	2.378502e-08	5.961341e-09	6.532232e-09	7.989793e-09	7.245087e-09
PSSAi150	3.751974e-05	3.249369e-05	2.540563e-05	3.813835e-06	3.946836e-06	4.062622e-06	1.723077e-06	1.796123e-06	1.918498e-06	3.344691e-05	2.514968e-05	2.073707e-05	1.867894e-05	3.668417e-06	4.137213e-06	4.787241e-06	4.838455e-06	3.763737e-08	7.267309e-08	7.830884e-08	1.775575e-08	1.730629e-08	1.791727e-08	7.735292e-09	8.293439e-09	8.439386e-09	5.056176e-08	8.735480e-08	9.161923e-08	6.799278e-08	1.704132e-08	1.867329e-08	2.283993e-08	2.071109e-08
PSSAi160	7.615614e-05	6.595444e-05	5.156738e-05	7.741177e-06	8.011138e-06	8.246155e-06	3.497435e-06	3.645701e-06	3.894095e-06	6.788927e-05	5.104786e-05	4.209131e-05	3.791379e-05	7.446013e-06	8.397557e-06	9.716959e-06	9.820911e-06	7.639489e-08	1.475091e-07	1.589483e-07	3.603995e-08	3.512766e-08	3.636779e-08	1.570080e-08	1.683371e-08	1.712994e-08	1.026283e-07	1.773095e-07	1.859652e-07	1.380091e-07	3.458982e-08	3.790234e-08	4.635962e-08	4.203857e-08
PSSAi170	2.776186e-05	2.404295e-05	1.879830e-05	2.821959e-06	2.920370e-06	3.006042e-06	1.274950e-06	1.328999e-06	1.419548e-06	2.474827e-05	1.860892e-05	1.534391e-05	1.382104e-05	2.714360e-06	3.061234e-06	3.542207e-06	3.580102e-06	2.784889e-08	5.377277e-08	5.794281e-08	1.313796e-08	1.280539e-08	1.325747e-08	5.723549e-09	6.136537e-09	6.244527e-09	3.741200e-08	6.463615e-08	6.779152e-08	5.030967e-08	1.260933e-08	1.381687e-08	1.689988e-08	1.532469e-08
PSSAi180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTA2	1.088279e-04	3.973857e-05	-2.333324e-05	-1.357523e-05	-1.098739e-05	-1.429318e-06	-8.624914e-06	3.120244e-06	-1.634575e-07	-2.549560e-05	-2.534879e-05	-2.976370e-05	2.085671e-05	-1.656476e-05	8.413046e-06	-7.498102e-06	2.163551e-06	3.888655e-03	1.466886e-03	1.173213e-03	2.885507e-04	2.516130e-04	8.146997e-04	1.897508e-04	6.022729e-04	4.663785e-04	1.022850e-03	9.717270e-04	1.276236e-03	9.153567e-04	3.688416e-04	7.344241e-04	5.105307e-04	6.903544e-04
PTAr	-2.157216e-03	-4.317361e-03	3.525730e-04	-2.047653e-03	-4.142326e-03	-4.659432e-03	-7.415369e-03	-2.708740e-03	-2.932221e-03	-1.013153e-03	3.838654e-04	0	-6.100987e-03	-1.474180e-02	-7.539467e-03	-5.696745e-03	0	8.805034e-02	1.829525e-01	1.762689e-02	1.447909e-01	2.194348e-01	2.329483e-01	3.144733e-01	1.913901e-01	2.071228e-01	8.066701e-02	1.932303e-02	0	2.490219e-01	4.252584e-01	3.326569e-01	3.016613e-01	0
PTC6MT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTLACS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTPATi	5.404425e-05	4.842116e-05	3.931655e-05	1.032827e-05	1.007022e-05	9.121296e-06	5.552977e-06	7.729377e-06	5.731063e-06	4.914402e-05	3.784172e-05	3.161140e-05	2.959544e-05	1.054689e-05	8.933563e-06	1.331883e-05	9.293589e-06	2.170903e-05	4.892021e-05	6.019703e-05	8.005597e-05	7.692206e-05	6.891384e-05	6.653800e-05	8.893219e-05	7.111964e-05	3.668705e-05	5.132222e-05	5.214676e-05	6.261350e-05	9.181731e-05	6.896474e-05	1.061319e-04	6.558244e-05
PTRCAT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTRCTA	-2.018799e-05	-4.172129e-05	-3.103031e-05	-3.401810e-05	-2.327674e-05	4.200672e-05	9.235247e-05	-7.082669e-05	-7.885442e-05	-3.184845e-05	0	-8.130098e-05	-5.826806e-05	3.726673e-05	-4.598024e-05	2.932004e-05	4.939888e-06	1.427506e-03	6.343422e-03	4.923617e-03	4.034100e-03	8.444127e-03	7.798189e-03	1.098910e-02	5.155439e-03	5.575850e-03	2.252026e-03	0	6.459965e-03	6.798933e-03	5.031626e-03	8.385804e-03	8.335160e-03	1.449465e-02
PU5PG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PUNP1	-6.722376e-04	-5.853969e-04	-4.533865e-04	-7.110272e-05	-6.870315e-05	-7.100141e-05	-3.304086e-05	-3.305814e-05	-4.056204e-05	-5.982218e-04	-4.534104e-04	-3.764115e-04	-3.433213e-04	-6.331550e-05	-7.572209e-05	-9.203634e-05	-8.358899e-05	1.079504e-04	1.894856e-04	8.210168e-05	2.245100e-04	6.670530e-05	6.620907e-05	2.044951e-04	2.227992e-04	3.274425e-04	5.863990e-05	2.350928e-04	3.316107e-04	3.390018e-04	8.588508e-05	2.185029e-04	3.350148e-04	9.640971e-05
PUNP2	-1.571159e-06	-9.585405e-07	-2.089079e-06	-9.568962e-07	-2.448269e-06	-1.611833e-06	-9.692699e-07	-2.007603e-06	-1.084401e-06	-1.576227e-06	-1.821312e-06	-1.381395e-06	-6.524490e-07	-1.451238e-06	-1.705127e-06	-7.834166e-07	-1.566513e-06	4.196776e-05	3.912710e-05	5.717915e-05	3.905976e-05	6.116536e-05	5.095343e-05	3.902185e-05	5.792687e-05	4.426343e-05	4.548111e-05	5.417410e-05	4.882740e-05	3.261945e-05	5.129513e-05	5.343318e-05	3.793772e-05	5.448919e-05
PUNP3	0	0	3.835896e-07	4.083414e-07	0	4.954158e-07	5.016769e-07	-2.959356e-08	0	5.167844e-07	4.005765e-07	0	4.108922e-07	-5.384991e-08	0	-6.578019e-08	5.996584e-07	0	0	2.712388e-05	3.212755e-05	0	3.503119e-05	3.547391e-05	2.092581e-06	0	2.647376e-05	2.975918e-05	0	3.067034e-05	2.692226e-06	0	3.288681e-06	4.240225e-05
PUNP4	1.858282e-06	4.068998e-06	4.706537e-06	3.853993e-06	4.964166e-06	3.557129e-06	3.091004e-06	4.443562e-06	3.558215e-06	7.496331e-07	2.764957e-06	4.697101e-06	3.725678e-06	4.480003e-06	3.926539e-06	3.350802e-06	2.836482e-06	3.958101e-05	8.293978e-05	9.251441e-05	8.629459e-05	9.580569e-05	8.402671e-05	7.624651e-05	9.384051e-05	8.778354e-05	3.053922e-05	7.382440e-05	1.000448e-04	8.774587e-05	1.003030e-04	8.828945e-05	8.677363e-05	8.184145e-05
PUNP5	-1.142904e-06	-2.877994e-06	7.884790e-07	1.435461e-06	6.097609e-07	1.681968e-06	1.690016e-06	2.273001e-06	6.387670e-07	1.838964e-06	-3.953067e-06	-1.386043e-05	9.576618e-07	5.100690e-07	2.447016e-06	3.635462e-06	2.055736e-06	1.556201e-04	3.067521e-04	3.824142e-05	4.498313e-05	3.885273e-05	5.932688e-05	5.460267e-05	6.081663e-05	3.216422e-05	4.912497e-05	3.697014e-04	5.682473e-04	3.909908e-05	6.269945e-05	7.131980e-05	8.267452e-05	5.930278e-05
PUNP6	1.571159e-06	9.585405e-07	2.089079e-06	9.568962e-07	2.448269e-06	1.611833e-06	9.692699e-07	2.007603e-06	1.084401e-06	1.576227e-06	1.821312e-06	1.381395e-06	6.524490e-07	1.451238e-06	1.705127e-06	7.834166e-07	1.566513e-06	4.196776e-05	3.912710e-05	5.717915e-05	3.905976e-05	6.116536e-05	5.095343e-05	3.902185e-05	5.792687e-05	4.426343e-05	4.548111e-05	5.417410e-05	4.882740e-05	3.261945e-05	5.129513e-05	5.343318e-05	3.793772e-05	5.448919e-05
PUNP7	-2.348342e-06	0	0	0	-4.307381e-06	-9.171639e-06	-3.822919e-06	-8.073678e-06	0	-6.776770e-06	-5.194567e-06	-4.452724e-07	0	0	0	-4.469096e-06	0	1.525479e-04	0	0	0	3.045778e-04	4.585361e-04	2.703212e-04	4.036435e-04	0	3.265429e-04	3.673113e-04	2.210089e-05	0	0	0	3.160128e-04	0
PUTA3	7.690695e-06	3.096668e-06	1.028140e-05	1.443957e-05	6.831874e-06	2.179713e-05	3.191798e-06	1.347499e-05	1.456131e-05	0	2.629558e-05	1.457482e-05	6.304847e-06	8.274999e-06	1.336744e-05	1.377035e-05	1.520468e-05	2.431057e-04	2.189675e-04	4.196528e-04	5.103631e-04	3.415595e-04	6.289146e-04	2.256942e-04	4.762699e-04	5.146672e-04	0	7.023594e-04	5.191232e-04	3.152191e-04	4.137085e-04	4.724828e-04	4.918661e-04	5.374078e-04
