Avg F519-522;M1152 in F134 medium;;;;
24.02.2017 00:30:18 ;57,22333333;6,996666667;50,23333333;723,3333333;17,10327178
24.02.2017 00:35:36 ;57,31;7,003333333;50,2;728,6666667;17,06936566
24.02.2017 00:40:48 ;57,39333333;7,013333333;50;728,3333333;16,12645427
24.02.2017 00:45:56 ;57,48333333;7,01;50,4;718,3333333;16,4930063
24.02.2017 00:51:08 ;57,56666667;7,003333333;50,36666667;714,3333333;16,33663289
24.02.2017 00:56:24 ;57,65333333;7;49,9;716,3333333;15,76305914
24.02.2017 01:01:32 ;57,74333333;6,99;49,86666667;724;16,48459055
24.02.2017 01:06:46 ;57,82666667;7,006666667;50,06666667;721;16,54502454
24.02.2017 01:11:55 ;57,91333333;7,006666667;50,16666667;713,3333333;15,78243928
24.02.2017 01:17:07 ;58,00333333;7;49,6;717;16,343987
24.02.2017 01:22:22 ;58,08666667;6,99;49,6;720;16,21025414
24.02.2017 01:27:31 ;58,17333333;7,006666667;49,86666667;717;16,63091369
24.02.2017 01:32:43 ;58,26333333;7,003333333;50,16666667;708;15,71808185
24.02.2017 01:38:02 ;58,35;7,006666667;49,5;715,6666667;16,01289082
24.02.2017 01:43:15 ;58,43666667;7,006666667;49,4;721;16,07295947
24.02.2017 01:48:27 ;58,52333333;7,016666667;50,36666667;705;15,62641154
24.02.2017 01:53:41 ;58,61333333;6,993333333;49,93333333;708;15,85623522
24.02.2017 01:58:54 ;58,69666667;7;49,3;710,6666667;15,17676902
24.02.2017 02:04:03 ;58,78333333;7,006666667;50,23333333;707,6666667;16,55150258
24.02.2017 02:09:14 ;58,87333333;7,003333333;50,13333333;711,3333333;15,51601914
24.02.2017 02:14:28 ;58,95666667;7,006666667;50,3;706,3333333;14,85927405
24.02.2017 02:19:37 ;59,04333333;7,01;49,6;710,3333333;15,51556279
24.02.2017 02:24:53 ;59,13333333;7,006666667;49,86666667;709,3333333;15,24293132
24.02.2017 02:30:02 ;59,21666667;7,006666667;50,1;702;14,97828884
24.02.2017 02:35:14 ;59,30333333;7;49,96666667;697,3333333;15,07424364
24.02.2017 02:40:29 ;59,39333333;7,003333333;49,13333333;702,3333333;15,33431595
24.02.2017 02:45:38 ;59,47666667;7,013333333;49,46666667;708;14,8669421
24.02.2017 02:50:50 ;59,56333333;7,01;50,33333333;700,3333333;15,93600416
24.02.2017 02:56:05 ;59,65333333;7,02;50,03333333;701,6666667;15,25062717
24.02.2017 03:01:17 ;59,73666667;7;49,8;703;15,54435344
24.02.2017 03:06:28 ;59,82333333;7,003333333;50,2;706;15,62677135
24.02.2017 03:11:47 ;59,91333333;7,006666667;50,4;695;15,22145945
24.02.2017 03:16:59 ;60;7,01;49,9;695,3333333;14,85772317
24.02.2017 03:22:08 ;60,08333333;6,99;50,06666667;705;14,89564579
24.02.2017 03:27:20 ;60,17333333;7,016666667;50,23333333;698;14,83051857
24.02.2017 03:32:36 ;60,26;7,01;50,5;693,6666667;14,94987527
24.02.2017 03:37:45 ;60,34333333;7,013333333;49,43333333;698,3333333;14,35048116
24.02.2017 03:42:56 ;60,43333333;7,003333333;49,46666667;705,6666667;14,94471478
24.02.2017 03:48:09 ;60,51666667;7,003333333;49,8;704;14,62085385
24.02.2017 03:53:25 ;60,60333333;7;50,23333333;688,3333333;14,77015328
24.02.2017 03:58:39 ;60,69333333;7,01;49,4;695,6666667;14,29660655
24.02.2017 04:03:52 ;60,78333333;7;49,56666667;704;15,27884844
24.02.2017 04:09:04 ;60,86666667;7,006666667;50,56666667;686;14,58295501
24.02.2017 04:14:18 ;60,95333333;7,006666667;49,66666667;694;14,57527273
24.02.2017 04:19:29 ;61,04333333;7,003333333;49,2;699,3333333;14,65460954
24.02.2017 04:24:41 ;61,12666667;7,006666667;50,6;682,6666667;14,27436826
24.02.2017 04:29:56 ;61,21333333;7,016666667;50,16666667;680,3333333;14,58101709
24.02.2017 04:35:09 ;61,30333333;6,993333333;49,86666667;677,6666667;14,63235155
24.02.2017 04:40:19 ;61,38666667;7,003333333;49,76666667;691,3333333;14,41413938
24.02.2017 04:45:32 ;61,47333333;7,006666667;50,23333333;684;14,00412162
24.02.2017 04:50:48 ;61,56333333;7,016666667;50,5;677,3333333;14,60620641
24.02.2017 04:55:57 ;61,64666667;7,02;49,53333333;678,6666667;14,54998761
24.02.2017 05:01:08 ;61,73333333;7,016666667;49,3;690;14,60441251
24.02.2017 05:06:25 ;61,82333333;7,01;49,76666667;685,6666667;14,33230361
24.02.2017 05:11:33 ;61,90666667;7,013333333;50,06666667;674,3333333;14,13495731
24.02.2017 05:16:48 ;61,99333333;6,996666667;49,86666667;673,6666667;14,17070207
24.02.2017 05:21:58 ;62,08333333;6,993333333;49,6;679;13,86193881
24.02.2017 05:27:10 ;62,17;7,003333333;50,23333333;679,3333333;13,56087631
24.02.2017 05:32:25 ;62,25333333;7,003333333;50,56666667;674;14,32304424
24.02.2017 05:37:36 ;62,34333333;7,01;50,43333333;666,6666667;13,34493976
24.02.2017 05:42:48 ;62,43;7,01;48,93333333;688,6666667;14,00308499
24.02.2017 05:48:03 ;62,51666667;7,013333333;49,7;683;13,98634195
24.02.2017 05:53:13 ;62,60333333;7,006666667;50,4;676,6666667;13,83364566
24.02.2017 05:58:25 ;62,69;6,996666667;49,63333333;667,3333333;13,54110585
24.02.2017 06:03:40 ;62,77666667;7;50,4;666,6666667;14,08144758
24.02.2017 06:08:49 ;62,86333333;7,003333333;49,23333333;682;13,98382119
24.02.2017 06:14:03 ;62,95333333;7;50,76666667;666,6666667;14,24823367
24.02.2017 06:19:21 ;63,03666667;6,99;50,26666667;662;13,74080351
24.02.2017 06:24:33 ;63,12333333;6,996666667;49,06666667;670;14,4100188
24.02.2017 06:29:43 ;63,21333333;7,02;50,43333333;673;14,17657974
24.02.2017 06:34:54 ;63,29666667;6,996666667;50,73333333;662,6666667;14,07599194
24.02.2017 06:40:09 ;63,38333333;7,013333333;50,5;654,3333333;14,19314394
24.02.2017 06:45:22 ;63,47333333;7,006666667;49,06666667;682,3333333;13,41945009
24.02.2017 06:50:36 ;63,56;7,02;50,4;675,6666667;13,64266716
24.02.2017 06:55:45 ;63,64333333;7,013333333;50,9;661;13,92934283
24.02.2017 07:00:57 ;63,73333333;7,006666667;48,83333333;668,3333333;14,27505392
24.02.2017 07:06:12 ;63,82;7,01;48,83333333;677;14,1301533
24.02.2017 07:11:21 ;63,90333333;7,013333333;49,83333333;677;13,69414096
24.02.2017 07:16:33 ;63,99333333;7,01;50,63333333;651,6666667;13,14289741
24.02.2017 07:21:48 ;64,08;6,99;49,96666667;653,6666667;13,48960143
24.02.2017 07:26:59 ;64,16333333;7,016666667;48,76666667;667,3333333;13,87331513
24.02.2017 07:32:12 ;64,25333333;7;50,93333333;660;13,94961308
24.02.2017 07:37:26 ;64,34;6,983333333;50,93333333;652;13,30302553
24.02.2017 07:42:39 ;64,42666667;7,01;50,13333333;647,3333333;13,54301422
24.02.2017 07:47:47 ;64,51333333;6,993333333;49;683,3333333;13,41288703
24.02.2017 07:52:57 ;64,59666667;7,006666667;50,5;671,3333333;13,19912753
24.02.2017 07:58:10 ;64,68333333;7;51,56666667;651;13,1491023
24.02.2017 08:03:23 ;64,77333333;7,003333333;48,76666667;652,3333333;13,73024802
24.02.2017 08:08:38 ;64,86;6,993333333;48,03333333;676,6666667;13,9496728
24.02.2017 08:13:47 ;64,94333333;6,993333333;49,4;682,6666667;13,82421256
24.02.2017 08:19:00 ;65,03333333;7,01;50,6;660,6666667;14,21243779
24.02.2017 08:24:15 ;65,12333333;7,006666667;50,63333333;647;13,41421466
24.02.2017 08:29:24 ;65,20333333;7,003333333;49,06666667;645;13,74999205
24.02.2017 08:34:37 ;65,29333333;7,003333333;50,5;663;13,41765272
24.02.2017 08:39:52 ;65,38333333;7;51,4;650,3333333;13,23303162
24.02.2017 08:45:01 ;65,46333333;7,013333333;51,53333333;631;13,23437327
24.02.2017 08:50:13 ;65,55333333;7,006666667;47,96666667;663;13,30810913
24.02.2017 08:55:16 ;65,63666667;7,003333333;48,8;673,3333333;13,59132117
24.02.2017 09:00:21 ;65,72333333;7,013333333;48,83333333;668,6666667;13,29351319
24.02.2017 09:05:28 ;65,80666667;7,006666667;51,03333333;637;13,69569762
24.02.2017 09:10:33 ;65,89333333;7,016666667;51;634;13,70160488
24.02.2017 09:15:44 ;65,97666667;6,996666667;49,66666667;639,3333333;13,37618512
24.02.2017 09:20:49 ;66,06333333;7,026666667;49,66666667;646;13,83144615
24.02.2017 09:25:56 ;66,14666667;7,02;49,8;646;13,20241464
24.02.2017 09:31:01 ;66,23333333;7,01;49,86666667;646,3333333;13,03665704
24.02.2017 09:36:08 ;66,31666667;7,01;49,83333333;646,6666667;13,59149812
24.02.2017 09:41:13 ;66,40333333;6,993333333;50,16666667;634,3333333;13,05397184
24.02.2017 09:46:20 ;66,48666667;7,01;50;637;13,08988795
24.02.2017 09:51:26 ;66,57333333;7,006666667;50,06666667;643;13,49375003
24.02.2017 09:56:33 ;66,65666667;7,016666667;49,7;641,3333333;13,32121862
24.02.2017 10:01:40 ;66,74333333;7,01;50,1;636,3333333;13,59211628
24.02.2017 10:06:45 ;66,82666667;7,003333333;50,06666667;639,3333333;13,33583694
24.02.2017 10:11:52 ;66,91333333;7,01;49,43333333;648,3333333;13,71297362
24.02.2017 10:16:57 ;66,99666667;7,02;49,46666667;647,6666667;13,43714087
24.02.2017 10:22:04 ;67,08333333;6,996666667;50,13333333;639,3333333;13,36743926
24.02.2017 10:27:09 ;67,16666667;6,993333333;50,1;646;13,44703999
24.02.2017 10:32:17 ;67,25333333;6,996666667;50;637,3333333;13,368097
24.02.2017 10:37:22 ;67,34;7,02;50;635;12,66132325
24.02.2017 10:42:29 ;67,42333333;6,99;49,9;632,3333333;13,3955093
24.02.2017 10:47:34 ;67,50666667;6,993333333;49,66666667;634,6666667;13,44222382
24.02.2017 10:52:41 ;67,59333333;7,016666667;49,26666667;653,3333333;12,75393996
24.02.2017 10:57:47 ;67,68;7,01;49,53333333;648,6666667;13,03053771
24.02.2017 11:02:54 ;67,76333333;7;50,83333333;631;12,85531893
24.02.2017 11:08:00 ;67,85;7,003333333;50,83333333;634,3333333;13,20661905
24.02.2017 11:16:25 ;67,99;7,003333333;49,86666667;645,3333333;13,37373314
24.02.2017 11:21:32 ;68,07333333;7,013333333;50,1;643;12,59302458
24.02.2017 11:26:39 ;68,16333333;7,013333333;50,33333333;640,6666667;12,84409347
24.02.2017 11:31:45 ;68,24333333;7;50,3;642;13,23405892
24.02.2017 11:36:51 ;68,33333333;7,01;50,13333333;629,6666667;12,59209863
24.02.2017 11:41:57 ;68,41333333;6,996666667;50;630,6666667;12,22038615
24.02.2017 11:47:07 ;68,50333333;7,003333333;48,83333333;656,6666667;12,60242346
24.02.2017 11:52:12 ;68,58333333;7,016666667;50,5;643,6666667;13,19431106
24.02.2017 11:57:19 ;68,67333333;7,013333333;50,7;640;12,60574106
24.02.2017 12:02:25 ;68,75666667;6,983333333;49,93333333;636,6666667;12,89067235
24.02.2017 12:07:32 ;68,84333333;7,013333333;50,63333333;621,6666667;12,51946296
24.02.2017 12:12:37 ;68,92666667;7;48,93333333;639,6666667;13,39369413
24.02.2017 12:17:43 ;69,01333333;7,013333333;49;635,6666667;12,84273126
24.02.2017 12:22:48 ;69,09333333;6,993333333;49,2;654,3333333;12,47135252
24.02.2017 12:27:55 ;69,18333333;7,01;49,3;650;12,67758888
24.02.2017 12:33:01 ;69,26333333;7;51,3;624,3333333;12,8292999
24.02.2017 12:38:07 ;69,35333333;7,013333333;50,96666667;625,3333333;12,56449084
24.02.2017 12:43:15 ;69,43666667;6,996666667;49,7;623;12,83155087
24.02.2017 12:48:20 ;69,52333333;7,003333333;49,53333333;625,3333333;12,59644569
24.02.2017 12:53:27 ;69,60666667;7,003333333;49,36666667;634,3333333;13,17419728
24.02.2017 12:58:32 ;69,69333333;6,99;49,6;630,6666667;12,87691818
24.02.2017 13:03:39 ;69,77666667;7,023333333;49,76666667;641,6666667;12,71754925
24.02.2017 13:08:44 ;69,86333333;7,013333333;49,76666667;641,3333333;12,18230833
24.02.2017 13:13:51 ;69,94666667;7,016666667;51,03333333;616;12,61673813
24.02.2017 13:18:56 ;70,03333333;7,01;50,93333333;614,3333333;12,52499269
24.02.2017 13:24:04 ;70,11666667;7,006666667;49,16666667;629;12,83051604
24.02.2017 13:29:09 ;70,20333333;7,003333333;48,9;630,6666667;12,73886567
24.02.2017 13:34:16 ;70,28666667;7;49,5;639,6666667;12,10616893
24.02.2017 13:39:21 ;70,37333333;7,013333333;49,46666667;639,6666667;12,88184735
24.02.2017 13:44:28 ;70,45666667;7,016666667;50,63333333;631,3333333;12,79290677
24.02.2017 13:49:33 ;70,54333333;7;50,83333333;629,6666667;12,63697531
24.02.2017 13:54:40 ;70,62666667;7;51,06666667;603,6666667;12,14263604
24.02.2017 13:59:45 ;70,71333333;7,006666667;50,83333333;602,6666667;11,74364561
24.02.2017 14:04:56 ;70,79666667;7,023333333;48,43333333;633,6666667;12,15454546
24.02.2017 14:10:01 ;70,88333333;7,01;49,56666667;646,3333333;12,06428592
24.02.2017 14:15:08 ;70,96666667;7,013333333;49,53333333;645,3333333;12,35544903
24.02.2017 14:20:13 ;71,05333333;7,003333333;51,1;626;12,24253502
24.02.2017 14:25:20 ;71,13666667;7,01;51,46666667;623,3333333;12,5791551
24.02.2017 14:30:25 ;71,22333333;7;51,23333333;585,3333333;12,4473944
24.02.2017 14:35:32 ;71,30666667;7,01;51,6;585,6666667;11,65689072
24.02.2017 14:40:38 ;71,39333333;7,003333333;47,63333333;629;11,5737187
24.02.2017 14:45:45 ;71,47666667;7,01;47,96666667;621;11,7315308
24.02.2017 14:50:52 ;71,56333333;6,973333333;48,3;653,6666667;12,00219819
24.02.2017 14:55:57 ;71,64666667;6,973333333;48,4;655,6666667;12,24865994
24.02.2017 15:01:04 ;71,73333333;7,023333333;51,1;636,3333333;12,4732029
24.02.2017 15:06:09 ;71,81666667;7,003333333;51,13333333;633,6666667;12,2070629
24.02.2017 15:11:16 ;71,90333333;7,006666667;51,56666667;592,3333333;12,06073393
24.02.2017 15:16:21 ;71,98666667;7,003333333;51,9;589,6666667;11,84172082
24.02.2017 15:21:29 ;72,07333333;7,013333333;48,5;626;12,19875638
24.02.2017 15:26:34 ;72,15666667;7;48,73333333;625,3333333;11,95410773
24.02.2017 15:31:41 ;72,24333333;7,01;49,23333333;639,6666667;11,86232456
24.02.2017 15:36:46 ;72,33;7;49,06666667;637,6666667;12,08437277
24.02.2017 15:41:53 ;72,41333333;7,003333333;50,33333333;638,6666667;11,92010177
24.02.2017 15:46:58 ;72,49666667;7;50,53333333;642;12,40152538
24.02.2017 15:52:05 ;72,58333333;7,01;51,5;607,6666667;12,34853218
24.02.2017 15:57:10 ;72,67;7;51,4;608,3333333;12,09386218
24.02.2017 16:02:18 ;72,75333333;7,006666667;49,16666667;617,3333333;12,23557715
24.02.2017 16:07:23 ;72,84;7;49,4;612,3333333;12,44830962
24.02.2017 16:12:30 ;72,92333333;7,003333333;49,13333333;637;12,17607349
24.02.2017 16:17:35 ;73,01;6,996666667;48,53333333;638;12,13087624
24.02.2017 16:22:45 ;73,09333333;7,01;50,36666667;640;12,2260941
24.02.2017 16:27:50 ;73,18;7,013333333;51,63333333;603;11,62503347
24.02.2017 16:32:57 ;73,26333333;7,013333333;51,43333333;598,6666667;11,84735066
24.02.2017 16:38:03 ;73,35333333;7,003333333;49,7;593,3333333;11,73995079
24.02.2017 16:43:10 ;73,43333333;7,02;49,73333333;592,3333333;11,97413981
24.02.2017 16:48:15 ;73,52333333;7,01;48,03333333;622,3333333;12,10627777
24.02.2017 16:53:22 ;73,60333333;7,006666667;48,1;616,3333333;11,75904124
24.02.2017 16:58:27 ;73,69333333;6,983333333;48,66666667;646,6666667;11,57588911
24.02.2017 17:03:34 ;73,77333333;6,996666667;48,03333333;646,6666667;11,33213197
