Met ID,New chebi annotation,Current chebi annotation,Old chebi in new (including secondary chebis)
pai160_c,"['CHEBI:29089', 'CHEBI:58608', 'CHEBI:16337', 'CHEBI:57739']",['CHEBI:58608'],True
pai170_c,"['CHEBI:29089', 'CHEBI:58608', 'CHEBI:16337', 'CHEBI:57739']",['CHEBI:58608'],True
pai180_c,"['CHEBI:29089', 'CHEBI:58608', 'CHEBI:16337', 'CHEBI:57739']",['CHEBI:58608'],True
palmACP_c,['CHEBI:5697'],['CHEBI:5697'],True
pan4p_c,"['CHEBI:16858', 'CHEBI:47942']",['CHEBI:11916'],True
pant__R_c,"['CHEBI:18697', 'CHEBI:15980']",['CHEBI:11006'],True
paolac_c,"['CHEBI:70816', 'CHEBI:70790']",[None],False
pap_c,"['CHEBI:58343', 'CHEBI:17985']",['CHEBI:13735'],True
paps_c,"['CHEBI:17980', 'CHEBI:58339']",['CHEBI:11679'],True
pchlld_c,"['CHEBI:16673', 'CHEBI:57855', 'CHEBI:83350']",[None],False
pcumald_c,['CHEBI:28671'],[None],False
pcumat_c,"['CHEBI:28122', 'CHEBI:25822']",[None],False
pdx5p_c,"['CHEBI:58589', 'CHEBI:28803']",['CHEBI:26430'],True
pe120_c,"['CHEBI:45210', 'CHEBI:16038', 'CHEBI:57613']",[None],False
pe140_c,"['CHEBI:45210', 'CHEBI:16038', 'CHEBI:57613']",['CHEBI:71697'],False
pe141_c,"['CHEBI:45210', 'CHEBI:16038', 'CHEBI:57613']",[None],False
pe150_c,"['CHEBI:45210', 'CHEBI:16038', 'CHEBI:57613']",[None],False
pe160_c,"['CHEBI:73005', 'CHEBI:45210', 'CHEBI:16038', 'CHEBI:57613', 'CHEBI:73127']",['CHEBI:73005'],True
pe161_c,"['CHEBI:45210', 'CHEBI:16038', 'CHEBI:57613']",[None],False
pe170_c,"['CHEBI:45210', 'CHEBI:16038', 'CHEBI:57613']",[None],False
pe180_c,"['CHEBI:47766', 'CHEBI:45210', 'CHEBI:16038', 'CHEBI:57613', 'CHEBI:39934']",['CHEBI:39934'],True
pe181_c,"['CHEBI:45210', 'CHEBI:16038', 'CHEBI:57613']",[None],False
peai150_c,"['CHEBI:45210', 'CHEBI:16038', 'CHEBI:57613']",[None],False
peai170_c,"['CHEBI:45210', 'CHEBI:16038', 'CHEBI:57613']",[None],False
peamn_c,"['CHEBI:225237', 'CHEBI:18397', 'CHEBI:50048']",['CHEBI:14782'],True
pei140_c,"['CHEBI:45210', 'CHEBI:16038', 'CHEBI:57613']",[None],False
pei150_c,"['CHEBI:45210', 'CHEBI:16038', 'CHEBI:57613']",[None],False
pei160_c,"['CHEBI:45210', 'CHEBI:16038', 'CHEBI:57613']",[None],False
pei170_c,"['CHEBI:45210', 'CHEBI:16038', 'CHEBI:57613']",[None],False
pei180_c,"['CHEBI:45210', 'CHEBI:16038', 'CHEBI:57613']",[None],False
pendp_c,"['CHEBI:57907', 'CHEBI:16818', 'CHEBI:53048']",['CHEBI:10195'],True
peng_c,"['CHEBI:18208', 'CHEBI:51354']",[None],False
pentlacF_c,"['CHEBI:70809', 'CHEBI:70789']",[None],False
pentlacd_c,"['CHEBI:70805', 'CHEBI:70787']",[None],False
pep_c,"['CHEBI:18021', 'CHEBI:58702', 'CHEBI:44897']",['CHEBI:14812'],True
pg120_c,"['CHEBI:64961', 'CHEBI:64716', 'CHEBI:17517', 'CHEBI:60523']",[None],False
pg140_c,"['CHEBI:64961', 'CHEBI:60523', 'CHEBI:64716', 'CHEBI:17517', 'CHEBI:60723']",[None],False
pg141_c,"['CHEBI:64961', 'CHEBI:64716', 'CHEBI:17517', 'CHEBI:60523']",[None],False
pg150_c,"['CHEBI:64961', 'CHEBI:64716', 'CHEBI:17517', 'CHEBI:60523']",[None],False
pg160_c,"['CHEBI:72829', 'CHEBI:64716', 'CHEBI:17517', 'CHEBI:73205', 'CHEBI:64961', 'CHEBI:60523']",['CHEBI:60724'],False
pg161_c,"['CHEBI:64961', 'CHEBI:64716', 'CHEBI:17517', 'CHEBI:60523']",[None],False
pg170_c,"['CHEBI:64961', 'CHEBI:64716', 'CHEBI:17517', 'CHEBI:60523']",[None],False
pg180_c,"['CHEBI:64961', 'CHEBI:64716', 'CHEBI:17517', 'CHEBI:60523']",['CHEBI:61056'],False
pg181_c,"['CHEBI:64961', 'CHEBI:64716', 'CHEBI:17517', 'CHEBI:60523']",[None],False
pgai150_c,"['CHEBI:64961', 'CHEBI:64716', 'CHEBI:17517', 'CHEBI:60523']",[None],False
pgai170_c,"['CHEBI:64961', 'CHEBI:64716', 'CHEBI:17517', 'CHEBI:60523']",[None],False
pgi140_c,"['CHEBI:64961', 'CHEBI:64716', 'CHEBI:17517', 'CHEBI:60523']",[None],False
pgi150_c,"['CHEBI:64961', 'CHEBI:64716', 'CHEBI:17517', 'CHEBI:60523']",[None],False
pgi160_c,"['CHEBI:64961', 'CHEBI:64716', 'CHEBI:17517', 'CHEBI:60523']",[None],False
pgi170_c,"['CHEBI:64961', 'CHEBI:64716', 'CHEBI:17517', 'CHEBI:60523']",[None],False
pgi180_c,"['CHEBI:64961', 'CHEBI:64716', 'CHEBI:17517', 'CHEBI:60523']",[None],False
pgp120_c,"['CHEBI:60110', 'CHEBI:37393']",['CHEBI:60110'],True
pgp140_c,"['CHEBI:60110', 'CHEBI:37393']",['CHEBI:60110'],True
pgp141_c,"['CHEBI:60110', 'CHEBI:37393']",['CHEBI:60110'],True
pgp150_c,"['CHEBI:60110', 'CHEBI:37393']",['CHEBI:11681'],True
pgp160_c,"['CHEBI:60110', 'CHEBI:37393']",['CHEBI:60110'],True
pgp161_c,"['CHEBI:60110', 'CHEBI:37393']",['CHEBI:60110'],True
pgp170_c,"['CHEBI:60110', 'CHEBI:37393']",['CHEBI:11681'],True
pgp180_c,"['CHEBI:60110', 'CHEBI:37393']",['CHEBI:60110'],True
pgp181_c,"['CHEBI:60110', 'CHEBI:37393']",['CHEBI:60110'],True
pgpai150_c,"['CHEBI:60110', 'CHEBI:37393']",['CHEBI:11681'],True
pgpai170_c,"['CHEBI:60110', 'CHEBI:37393']",['CHEBI:11681'],True
pgpi140_c,"['CHEBI:60110', 'CHEBI:37393']",['CHEBI:11681'],True
pgpi150_c,"['CHEBI:60110', 'CHEBI:37393']",['CHEBI:11681'],True
pgpi160_c,"['CHEBI:60110', 'CHEBI:37393']",['CHEBI:11681'],True
pgpi170_c,"['CHEBI:60110', 'CHEBI:37393']",['CHEBI:11681'],True
pgpi180_c,"['CHEBI:60110', 'CHEBI:37393']",['CHEBI:11681'],True
phaccoa_c,"['CHEBI:15537', 'CHEBI:57390']",['CHEBI:14780'],True
phe__L_c,"['CHEBI:32487', 'CHEBI:28044', 'CHEBI:32504', 'CHEBI:58095', 'CHEBI:32486', 'CHEBI:17295', 'CHEBI:76052', 'CHEBI:32505']",['CHEBI:13151'],True
phe__L_e,"['CHEBI:32487', 'CHEBI:28044', 'CHEBI:32504', 'CHEBI:58095', 'CHEBI:32486', 'CHEBI:17295', 'CHEBI:76052', 'CHEBI:32505']",['CHEBI:13151'],True
pheme_c,"['CHEBI:17627', 'CHEBI:60344', 'CHEBI:30413', 'CHEBI:26355']",['CHEBI:14386'],True
phetrna_c,['CHEBI:29153'],['CHEBI:13152'],True
phgkyx_c,"['CHEBI:18280', 'CHEBI:36656']",[None],False
phitcoa_c,"['CHEBI:58519', 'CHEBI:27639']",[None],False
phom_c,"['CHEBI:57590', 'CHEBI:15961']",['CHEBI:12693'],True
phpyr_c,['CHEBI:26008'],['CHEBI:10548'],False
phthr_c,"['CHEBI:18336', 'CHEBI:58452']",['CHEBI:11945'],True
pi120_c,"['CHEBI:16749', 'CHEBI:57880']",['CHEBI:57880'],True
pi140_c,"['CHEBI:16749', 'CHEBI:57880']",['CHEBI:57880'],True
pi141_c,"['CHEBI:16749', 'CHEBI:57880']",['CHEBI:57880'],True
pi150_c,"['CHEBI:16749', 'CHEBI:57880']",['CHEBI:57880'],True
pi160_c,"['CHEBI:16749', 'CHEBI:57880']",['CHEBI:57880'],True
pi161_c,"['CHEBI:16749', 'CHEBI:57880']",['CHEBI:57880'],True
pi170_c,"['CHEBI:16749', 'CHEBI:57880']",['CHEBI:57880'],True
pi180_c,"['CHEBI:16749', 'CHEBI:57880']",['CHEBI:57880'],True
pi181_c,"['CHEBI:16749', 'CHEBI:57880']",['CHEBI:57880'],True
pi_c,"['CHEBI:35780', 'CHEBI:26078', 'CHEBI:39745', 'CHEBI:18367', 'CHEBI:43474']",['CHEBI:14791'],True
pi_e,"['CHEBI:35780', 'CHEBI:26078', 'CHEBI:39745', 'CHEBI:18367', 'CHEBI:43474']",['CHEBI:14791'],True
piai150_c,"['CHEBI:16749', 'CHEBI:57880']",['CHEBI:57880'],True
piai170_c,"['CHEBI:16749', 'CHEBI:57880']",['CHEBI:57880'],True
picoln_c,"['CHEBI:28747', 'CHEBI:38184']",[None],False
pii140_c,"['CHEBI:16749', 'CHEBI:57880']",['CHEBI:57880'],True
pii150_c,"['CHEBI:16749', 'CHEBI:57880']",['CHEBI:57880'],True
pii160_c,"['CHEBI:16749', 'CHEBI:57880']",['CHEBI:57880'],True
pii170_c,"['CHEBI:16749', 'CHEBI:57880']",['CHEBI:57880'],True
pii180_c,"['CHEBI:16749', 'CHEBI:57880']",['CHEBI:57880'],True
pimACP_c,[],[None],False
pk16ACPact_c,['CHEBI:31101'],['CHEBI:31101'],True
pmeACP_c,[],[None],False
pmtcoa_c,"['CHEBI:15525', 'CHEBI:57379']",['CHEBI:14397'],True
pnto__R_c,"['CHEBI:29032', 'CHEBI:46905', 'CHEBI:16454', 'CHEBI:7916']",['CHEBI:11008'],True
pnto__R_e,"['CHEBI:29032', 'CHEBI:46905', 'CHEBI:16454', 'CHEBI:7916']",['CHEBI:11008'],True
pp2slac_c,"['CHEBI:32896', 'CHEBI:15597']",[None],False
ppa_c,"['CHEBI:17272', 'CHEBI:30768']",['CHEBI:14903'],True
ppa_e,"['CHEBI:17272', 'CHEBI:30768']",['CHEBI:14903'],True
ppap_c,"['CHEBI:8478', 'CHEBI:58933']",['CHEBI:58933'],True
ppbng_c,"['CHEBI:58126', 'CHEBI:17381']",['CHEBI:14867'],True
ppcoa_c,"['CHEBI:15539', 'CHEBI:57392']",['CHEBI:14904'],True
ppdyletamin_c,[],[None],False
ppgpp_c,"['CHEBI:58215', 'CHEBI:77828', 'CHEBI:17633']",['CHEBI:14376'],True
pphinit_c,['CHEBI:28030'],[None],False
pphn_c,"['CHEBI:16666', 'CHEBI:29934', 'CHEBI:84387', 'CHEBI:57852']",['CHEBI:14884'],True
ppi_c,"['CHEBI:45212', 'CHEBI:29888', 'CHEBI:33019', 'CHEBI:33017', 'CHEBI:18361']",['CHEBI:13420'],True
ppp9_c,"['CHEBI:15430', 'CHEBI:57306', 'CHEBI:36159']",['CHEBI:14959'],True
pppg9_c,"['CHEBI:15435', 'CHEBI:57307']",['CHEBI:14962'],True
pppi_c,"['CHEBI:39949', 'CHEBI:48313', 'CHEBI:48316', 'CHEBI:18036', 'CHEBI:48314', 'CHEBI:48315']",['CHEBI:18036'],True
pppn_c,"['CHEBI:51057', 'CHEBI:28631']",[None],False
pprdn_c,"['CHEBI:26145', 'CHEBI:47858']",['CHEBI:19091'],True
pram_c,"['CHEBI:58681', 'CHEBI:37737']",['CHEBI:12161'],True
pran_c,"['CHEBI:18277', 'CHEBI:7091']",['CHEBI:12431'],True
prbamp_c,"['CHEBI:18374', 'CHEBI:59457']",['CHEBI:11195'],True
prbatp_c,"['CHEBI:73183', 'CHEBI:18263', 'CHEBI:58424', 'CHEBI:73200']",['CHEBI:11192'],True
pre1_c,"['CHEBI:58893', 'CHEBI:52469']","['CHEBI:58893', 'CHEBI:8893']",False
pre3a_c,"['CHEBI:28307', 'CHEBI:58561']",['CHEBI:14871'],True
pre3b_c,"['CHEBI:77870', 'CHEBI:27711', 'CHEBI:58522']",['CHEBI:14872'],True
pre4_c,"['CHEBI:16430', 'CHEBI:57769']",['CHEBI:14869'],True
pre5_c,"['CHEBI:27630', 'CHEBI:58518', 'CHEBI:77871']",['CHEBI:14874'],True
pre6a_c,"['CHEBI:27513', 'CHEBI:77872', 'CHEBI:58513']",['CHEBI:14875'],True
pre6b_c,"['CHEBI:27858', 'CHEBI:58532']",['CHEBI:14876'],True
pre8_c,"['CHEBI:28629', 'CHEBI:58581']",['CHEBI:14877'],True
prephytedp_c,['CHEBI:14885'],[None],False
prfp_c,"['CHEBI:18302', 'CHEBI:58435']",['CHEBI:11194'],True
prlp_c,"['CHEBI:58525', 'CHEBI:27735']",['CHEBI:12100'],True
proPCPredO_c,['CHEBI:31756'],[None],False
pro__D_c_c,"['CHEBI:57726', 'CHEBI:32867', 'CHEBI:32868', 'CHEBI:16313']",[None],False
pro__L_c,"['CHEBI:26271', 'CHEBI:60039', 'CHEBI:32872', 'CHEBI:32871', 'CHEBI:17203', 'CHEBI:32864', 'CHEBI:32862']",['CHEBI:13154'],True
pro__L_e,"['CHEBI:26271', 'CHEBI:60039', 'CHEBI:32872', 'CHEBI:32871', 'CHEBI:17203', 'CHEBI:32864', 'CHEBI:32862']",['CHEBI:13154'],True
progly_c,"['CHEBI:61695', 'CHEBI:61696']",['CHEBI:61695'],True
propane_c,['CHEBI:32879'],[None],False
protrna_c,['CHEBI:29154'],['CHEBI:13155'],True
prp13da_c,"['CHEBI:57484', 'CHEBI:15725']",[None],False
prp2enoate_c,"['CHEBI:62195', 'CHEBI:60109', 'CHEBI:49070', 'CHEBI:62057']",[None],False
prpadnl_c,['CHEBI:74517'],[None],False
prpncoa_c,"['CHEBI:15513', 'CHEBI:57367', 'CHEBI:26302']","['CHEBI:57367', 'CHEBI:7367']",False
prpp_c,"['CHEBI:58017', 'CHEBI:17111']",['CHEBI:12159'],True
ps120_c,"['CHEBI:58436', 'CHEBI:11750', 'CHEBI:18303', 'CHEBI:57262']",[None],False
ps140_c,"['CHEBI:58436', 'CHEBI:11750', 'CHEBI:18303', 'CHEBI:57262']",[None],False
ps141_c,"['CHEBI:58436', 'CHEBI:11750', 'CHEBI:18303', 'CHEBI:57262']",[None],False
ps150_c,"['CHEBI:58436', 'CHEBI:11750', 'CHEBI:18303', 'CHEBI:57262']",[None],False
ps160_c,"['CHEBI:18303', 'CHEBI:57262', 'CHEBI:111515', 'CHEBI:11750', 'CHEBI:58436', 'CHEBI:84523']",['CHEBI:84523'],True
ps161_c,"['CHEBI:58436', 'CHEBI:11750', 'CHEBI:18303', 'CHEBI:57262']",[None],False
ps170_c,"['CHEBI:58436', 'CHEBI:11750', 'CHEBI:18303', 'CHEBI:57262']",[None],False
ps180_c,"['CHEBI:58436', 'CHEBI:84519', 'CHEBI:11750', 'CHEBI:18303', 'CHEBI:57262']",['CHEBI:84519'],True
ps181_c,"['CHEBI:58436', 'CHEBI:11750', 'CHEBI:18303', 'CHEBI:57262']",[None],False
psai150_c,"['CHEBI:58436', 'CHEBI:11750', 'CHEBI:18303', 'CHEBI:57262']",[None],False
psai170_c,"['CHEBI:58436', 'CHEBI:11750', 'CHEBI:18303', 'CHEBI:57262']",[None],False
pser__L_c,"['CHEBI:15811', 'CHEBI:57524']",['CHEBI:12718'],True
psi140_c,"['CHEBI:58436', 'CHEBI:11750', 'CHEBI:18303', 'CHEBI:57262']",[None],False
psi150_c,"['CHEBI:58436', 'CHEBI:11750', 'CHEBI:18303', 'CHEBI:57262']",[None],False
psi160_c,"['CHEBI:58436', 'CHEBI:11750', 'CHEBI:18303', 'CHEBI:57262']",[None],False
psi170_c,"['CHEBI:58436', 'CHEBI:11750', 'CHEBI:18303', 'CHEBI:57262']",[None],False
psi180_c,"['CHEBI:58436', 'CHEBI:11750', 'CHEBI:18303', 'CHEBI:57262']",[None],False
psqldi_c,"['CHEBI:57310', 'CHEBI:15442']","['CHEBI:14886', 'CHEBI:7310']",False
ptdca_c,"['CHEBI:78795', 'CHEBI:42504']",['CHEBI:39108'],True
ptrc_c,"['CHEBI:326268', 'CHEBI:17148']",['CHEBI:14972'],True
ptrc_e,"['CHEBI:326268', 'CHEBI:17148']",['CHEBI:14972'],True
pttamid_c,['CHEBI:81646'],[None],False
puri4pp_c,"['CHEBI:18116', 'CHEBI:58380']",[None],False
pyam5p_c,"['CHEBI:18335', 'CHEBI:58451']",['CHEBI:14979'],True
pydam_c,"['CHEBI:131533', 'CHEBI:57761', 'CHEBI:16410']",['CHEBI:14978'],True
pydam_e,"['CHEBI:131533', 'CHEBI:57761', 'CHEBI:16410']",['CHEBI:14978'],True
pydx5p_c,"['CHEBI:597326', 'CHEBI:18405']",['CHEBI:14977'],True
pydx_c,"['CHEBI:131530', 'CHEBI:17310']",['CHEBI:14976'],True
pydx_e,"['CHEBI:131530', 'CHEBI:17310']",['CHEBI:14976'],True
pydxn_c,['CHEBI:16709'],['CHEBI:14981'],True
pydxn_e,['CHEBI:16709'],['CHEBI:14981'],True
pyr2cbox_c_c,"['CHEBI:39785', 'CHEBI:17425', 'CHEBI:36761']",[None],False
pyrPCPredO_c,[],[None],False
pyr_c,"['CHEBI:15361', 'CHEBI:32816']",['CHEBI:14987'],True
pyr_e,"['CHEBI:15361', 'CHEBI:32816']",['CHEBI:14987'],True
pyrgal_c,['CHEBI:16164'],[None],False
q8_c,"['CHEBI:61683', 'CHEBI:16389']",['CHEBI:61683'],True
q8h2_c,"['CHEBI:17976', 'CHEBI:61682']",['CHEBI:61682'],True
qnon_c,['CHEBI:36141'],[None],False
quln_c,"['CHEBI:46828', 'CHEBI:29959', 'CHEBI:46833', 'CHEBI:132942', 'CHEBI:16675', 'CHEBI:46832']",['CHEBI:14975'],True
r1p_c,"['CHEBI:16300', 'CHEBI:57720']",['CHEBI:10269'],True
r3mmal_c,"['CHEBI:27394', 'CHEBI:58511']",[None],False
r5p_c,"['CHEBI:52742', 'CHEBI:78346', 'CHEBI:18189']",['CHEBI:10270'],True
raffin_c,['CHEBI:16634'],['CHEBI:15015'],True
raffin_e,['CHEBI:16634'],['CHEBI:15015'],True
rbflvrd_c,"['CHEBI:17607', 'CHEBI:8798']",['CHEBI:17607'],True
rbl__D_c,['CHEBI:17173'],[None],False
rbl__L_c,['CHEBI:16880'],['CHEBI:13035'],False
rbt_c,['CHEBI:15963'],[None],False
rdmbzi_c,['CHEBI:10329'],['CHEBI:10329'],True
red_c,['CHEBI:29702'],['CHEBI:29702'],True
red_e,['CHEBI:29702'],['CHEBI:29702'],True
rephaccoa_c,"['CHEBI:63547', 'CHEBI:63458']",[None],False
rib1mpp5tpp_c,"['CHEBI:68824', 'CHEBI:68685', 'CHEBI:68823']",[None],False
rib__D_c,"['CHEBI:16988', 'CHEBI:47013']",['CHEBI:13011'],True
rib__D_e,"['CHEBI:16988', 'CHEBI:47013']",['CHEBI:13011'],True
ribflv_c,"['CHEBI:57986', 'CHEBI:17015']",['CHEBI:15044'],True
ribsylo_c,[],[None],False
rml1p_c,"['CHEBI:17892', 'CHEBI:58313']",['CHEBI:13162'],True
rml_c,['CHEBI:17897'],['CHEBI:13161'],True
rmn_c,"['CHEBI:62346', 'CHEBI:26546']",['CHEBI:26546'],True
rmn_e,"['CHEBI:62346', 'CHEBI:26546']",['CHEBI:26546'],True
rmnf_c,[],[None],False
rnam_c,['CHEBI:15927'],['CHEBI:12527'],True
ru1p__D_c,"['CHEBI:71687', 'CHEBI:71680']",[None],False
ru5p__D_c,"['CHEBI:58121', 'CHEBI:17363']",['CHEBI:13018'],True
ru5p__L_c,"['CHEBI:17666', 'CHEBI:58226']",['CHEBI:13164'],True
s17bp_c,"['CHEBI:58335', 'CHEBI:17969']",['CHEBI:15072'],True
s7p_c,"['CHEBI:57483', 'CHEBI:15721']",['CHEBI:15073'],True
salc_c,"['CHEBI:16914', 'CHEBI:30762']",['CHEBI:15061'],True
salcn6p_c,"['CHEBI:9003', 'CHEBI:64794']",['CHEBI:64794'],True
salcn_e,['CHEBI:17814'],['CHEBI:15058'],True
sarcs_c,"['CHEBI:15611', 'CHEBI:46915', 'CHEBI:46842', 'CHEBI:57433']",[None],False
sbt6p_c,"['CHEBI:17044', 'CHEBI:60084']","['CHEBI:13021', 'CHEBI:0084']",False
sbt__D_c,"['CHEBI:30911', 'CHEBI:17924']",['CHEBI:12954'],True
sbt__D_e,"['CHEBI:30911', 'CHEBI:17924']",['CHEBI:12954'],True
sbzcoa_c,"['CHEBI:15509', 'CHEBI:57364']",['CHEBI:12700'],True
scl_c,"['CHEBI:18023', 'CHEBI:58351']",['CHEBI:15090'],True
sdhliplys_c,['CHEBI:80403'],['CHEBI:80403'],True
ser__D_c,"['CHEBI:32841', 'CHEBI:16523', 'CHEBI:32840', 'CHEBI:35247']",['CHEBI:13019'],True
ser__D_e,"['CHEBI:32841', 'CHEBI:16523', 'CHEBI:32840', 'CHEBI:35247']",['CHEBI:13019'],True
ser__L_c,"['CHEBI:32845', 'CHEBI:32836', 'CHEBI:17822', 'CHEBI:33384', 'CHEBI:17115', 'CHEBI:32837', 'CHEBI:32846', 'CHEBI:35243']",['CHEBI:13167'],True
ser__L_e,"['CHEBI:32845', 'CHEBI:32836', 'CHEBI:17822', 'CHEBI:33384', 'CHEBI:17115', 'CHEBI:32837', 'CHEBI:32846', 'CHEBI:35243']",['CHEBI:13167'],True
sertrna_c,[],['CHEBI:13171'],False
sheme_c,"['CHEBI:60052', 'CHEBI:28599']",['CHEBI:26690'],True
skm5p_c,"['CHEBI:17052', 'CHEBI:145989']",['CHEBI:11886'],True
skm_c,"['CHEBI:36208', 'CHEBI:16119']",['CHEBI:15083'],True
skm_e,"['CHEBI:36208', 'CHEBI:16119']",['CHEBI:15083'],True
sl26da_c,"['CHEBI:58087', 'CHEBI:17279']",['CHEBI:12617'],True
sl2a6o_c,"['CHEBI:15685', 'CHEBI:35266']",['CHEBI:10967'],True
sl__L_c,"['CHEBI:61289', 'CHEBI:16712']",[None],False
so3_c,"['CHEBI:33543', 'CHEBI:48854', 'CHEBI:17359', 'CHEBI:17137', 'CHEBI:29214']",['CHEBI:13367'],True
so4_c,"['CHEBI:16189', 'CHEBI:45696', 'CHEBI:26836']",['CHEBI:15135'],True
so4_e,"['CHEBI:16189', 'CHEBI:45696', 'CHEBI:26836']",['CHEBI:15135'],True
sorb14lac_c,[],[None],False
spmd_c,"['CHEBI:57834', 'CHEBI:16610']",['CHEBI:15095'],True
spmd_e,"['CHEBI:57834', 'CHEBI:16610']",['CHEBI:15095'],True
sprm_c,"['CHEBI:45725', 'CHEBI:15746']",['CHEBI:15098'],True
sql_c,['CHEBI:15440'],['CHEBI:10795'],True
stcoa_c,"['CHEBI:15541', 'CHEBI:57394']",['CHEBI:15107'],True
stmyn_c,"['CHEBI:58007', 'CHEBI:17076']",[None],False
strep6p_c,"['CHEBI:57787', 'CHEBI:16479']",[None],False
stys_c,['CHEBI:17164'],['CHEBI:15105'],True
sucbz_c,"['CHEBI:44788', 'CHEBI:18325']",['CHEBI:1278'],True
succ_c,"['CHEBI:30031', 'CHEBI:15741', 'CHEBI:30779']",['CHEBI:15125'],True
succ_e,"['CHEBI:30031', 'CHEBI:15741', 'CHEBI:30779']",['CHEBI:15125'],True
succoa_c,"['CHEBI:57292', 'CHEBI:15380']",['CHEBI:10746'],True
suchms_c,"['CHEBI:16160', 'CHEBI:57661']",['CHEBI:12699'],True
sucr_c,['CHEBI:17992'],['CHEBI:15128'],True
sucr_e,['CHEBI:17992'],['CHEBI:15128'],True
sucsal_c,"['CHEBI:16265', 'CHEBI:57706', 'CHEBI:26805']",['CHEBI:15126'],True
sufbcd_2fe2s2_c,[],[None],False
sufbcd_2fe2s_c,[],[None],False
sufbcd_4fe4s_c,[],[None],False
sufbcd_c,[],[None],False
sufse_c,[],[None],False
sufsesh_c,[],[None],False
t3c11vaceACP_c,[],[None],False
t3c5ddeceACP_c,[],[None],False
t3c7mrseACP_c,[],[None],False
t3c9palmeACP_c,[],[None],False
t3hdprol_c,"['CHEBI:57938', 'CHEBI:16889']",[None],False
tag120_c,"['CHEBI:17855', 'CHEBI:64615']",[None],False
tag140_c,"['CHEBI:17855', 'CHEBI:64615']",[None],False
tag141_c,"['CHEBI:17855', 'CHEBI:64615']",[None],False
tag150_c,"['CHEBI:17855', 'CHEBI:64615']",[None],False
tag160_c,"['CHEBI:17855', 'CHEBI:64615']",[None],False
tag161_c,"['CHEBI:17855', 'CHEBI:64615']",[None],False
tag170_c,"['CHEBI:17855', 'CHEBI:64615']",[None],False
tag180_c,"['CHEBI:17855', 'CHEBI:64615']",[None],False
tag181_c,"['CHEBI:17855', 'CHEBI:64615']",[None],False
tag6p__D_c,"['CHEBI:17837', 'CHEBI:58695', 'CHEBI:4251']",['CHEBI:13025'],True
tag6p_c,"['CHEBI:134283', 'CHEBI:47947']",[None],False
tagai150_c,"['CHEBI:17855', 'CHEBI:64615']",[None],False
tagai170_c,"['CHEBI:17855', 'CHEBI:64615']",[None],False
tagdp__D_c,"['CHEBI:58694', 'CHEBI:16743', 'CHEBI:4250']",['CHEBI:13024'],True
tagi140_c,"['CHEBI:17855', 'CHEBI:64615']",[None],False
tagi150_c,"['CHEBI:17855', 'CHEBI:64615']",[None],False
tagi160_c,"['CHEBI:17855', 'CHEBI:64615']",[None],False
tagi170_c,"['CHEBI:17855', 'CHEBI:64615']",[None],False
tagi180_c,"['CHEBI:17855', 'CHEBI:64615']",[None],False
tartr__D_c,"['CHEBI:15672', 'CHEBI:35399', 'CHEBI:30927']",['CHEBI:11077'],True
tartr__D_e,"['CHEBI:15672', 'CHEBI:35399', 'CHEBI:30927']",['CHEBI:11077'],True
taur_c,"['CHEBI:507393', 'CHEBI:32970', 'CHEBI:15891']",['CHEBI:15195'],True
taur_e,"['CHEBI:507393', 'CHEBI:32970', 'CHEBI:15891']",['CHEBI:15195'],True
tbutalc_c,['CHEBI:45895'],[None],False
tbutfor_c,[],[None],False
tbutmet_c,[],[None],False
tc12dhdol_c,['CHEBI:15565'],['CHEBI:9626'],True
tcl14bzq_c,['CHEBI:36703'],[None],False
tclhqn_c,"['CHEBI:57994', 'CHEBI:17042']",[None],False
tcynt_c,"['CHEBI:18022', 'CHEBI:29200', 'CHEBI:24928']","['CHEBI:15234', 'CHEBI:8022']",False
td2coa_c,"['CHEBI:61405', 'CHEBI:27721']",['CHEBI:10734'],True
tdcoa_c,"['CHEBI:57385', 'CHEBI:15532']",['CHEBI:14637'],True
tddec2eACP_c,['CHEBI:10725'],['CHEBI:10725'],True
tddec2eACPredQ_c,['CHEBI:10725'],['CHEBI:10725'],True
tdeACP_c,[],['CHEBI:76519'],False
tdec2eACP_c,['CHEBI:10724'],['CHEBI:10724'],True
tdec2eACPredQ_c,['CHEBI:10724'],['CHEBI:10724'],True
tdecoa_c,[],['CHEBI:26900'],False
thchd_c,"['CHEBI:58691', 'CHEBI:28446', 'CHEBI:4077']",[None],False
thdp_c,"['CHEBI:11408', 'CHEBI:32976']",['CHEBI:10965'],False
thex2eACP_c,['CHEBI:10727'],['CHEBI:10727'],True
thex2eACPcda_c,['CHEBI:10727'],['CHEBI:10727'],True
thex2eACPredQ_c,['CHEBI:10727'],['CHEBI:10727'],True
thf_c,"['CHEBI:68437', 'CHEBI:26907', 'CHEBI:67016', 'CHEBI:15635', 'CHEBI:57453', 'CHEBI:20506']",['CHEBI:10931'],True
thfglu_c,[],['CHEBI:26909'],False
thm_c,"['CHEBI:49107', 'CHEBI:18385']",['CHEBI:15227'],True
thm_e,"['CHEBI:49107', 'CHEBI:18385']",['CHEBI:15227'],True
thmmp_c,"['CHEBI:37574', 'CHEBI:26945', 'CHEBI:37575', 'CHEBI:9533']",['CHEBI:15230'],True
