Avg F516-518;M145 in F134 medium;;;;
22.02.2017 19:46:47 ;28,54666667;7,003333333;49,93333333;912;19,60388855
22.02.2017 19:51:55 ;28,63333333;6,996666667;49,66666667;921;19,65570996
22.02.2017 19:57:07 ;28,71666667;7;49,8;926,6666667;19,81623267
22.02.2017 20:02:18 ;28,80333333;7,003333333;49,86666667;925,6666667;20,32254934
22.02.2017 20:07:34 ;28,89333333;7,003333333;49,83333333;926,3333333;20,34436638
22.02.2017 20:12:49 ;28,98333333;7,006666667;49,3;950,6666667;20,51648369
22.02.2017 20:18:01 ;29,06666667;7;50,03333333;947,3333333;20,57746572
22.02.2017 20:23:12 ;29,15333333;6,996666667;49,8;921,6666667;20,43070805
22.02.2017 20:28:26 ;29,24333333;7,003333333;49,73333333;925,6666667;20,6344338
22.02.2017 20:33:35 ;29,32666667;7,003333333;49,8;927;20,71164244
22.02.2017 20:38:48 ;29,41333333;6,996666667;50,16666667;921,6666667;20,99095912
22.02.2017 20:44:02 ;29,50333333;6,996666667;50,3;916,3333333;21,13081569
22.02.2017 20:49:15 ;29,58666667;7;49,86666667;925;21,2321924
22.02.2017 20:54:24 ;29,67333333;7;49,9;928,6666667;21,5533422
22.02.2017 20:59:35 ;29,76333333;6,996666667;50;930,6666667;21,5632969
22.02.2017 21:04:50 ;29,84666667;7,003333333;50,43333333;920,6666667;21,47437365
22.02.2017 21:10:00 ;29,93333333;7;49,7;926,3333333;21,73729945
22.02.2017 21:15:12 ;30,02333333;7,01;49,8;925;21,83793374
22.02.2017 21:20:24 ;30,10666667;7,006666667;49,96666667;923,6666667;21,99728756
22.02.2017 21:25:40 ;30,19333333;7,003333333;49,8;921,3333333;21,87177552
22.02.2017 21:30:54 ;30,28333333;6,996666667;49,66666667;923,6666667;21,98370395
22.02.2017 21:36:02 ;30,36666667;7;49,73333333;924,6666667;22,06620983
22.02.2017 21:41:14 ;30,45333333;7;50,33333333;913;21,97260164
22.02.2017 21:46:28 ;30,54333333;7;49,9;913,6666667;22,17680281
22.02.2017 21:51:36 ;30,62666667;7,01;49,8;917,3333333;22,32623535
22.02.2017 21:56:48 ;30,71333333;6,996666667;49,86666667;919;22,30686985
22.02.2017 22:02:03 ;30,80333333;7,003333333;50,06666667;920,6666667;23,01309973
22.02.2017 22:07:14 ;30,88666667;7;49,73333333;932,3333333;23,66086534
22.02.2017 22:12:25 ;30,97333333;7,003333333;49,93333333;916,6666667;22,77067472
22.02.2017 22:17:37 ;31,06333333;7,003333333;49,9;916,3333333;22,82749163
22.02.2017 22:22:49 ;31,14666667;7,003333333;50,03333333;915,6666667;23,08672734
22.02.2017 22:28:01 ;31,23333333;7,006666667;49,83333333;912,6666667;23,43287958
22.02.2017 22:33:15 ;31,32333333;6,996666667;49,63333333;913,6666667;23,35346199
22.02.2017 22:38:23 ;31,40666667;7,003333333;49,8;909,3333333;23,33285213
22.02.2017 22:43:36 ;31,49333333;7,003333333;50,26666667;900,3333333;23,38714397
22.02.2017 22:48:51 ;31,58333333;7,003333333;49,8;904,3333333;23,64879527
22.02.2017 22:54:00 ;31,66666667;7,003333333;50;905,3333333;23,45567371
22.02.2017 22:59:12 ;31,75333333;6,993333333;49,9;910,3333333;23,77051649
22.02.2017 23:04:28 ;31,84333333;7,006666667;50;909,3333333;23,88402793
22.02.2017 23:09:37 ;31,92666667;6,996666667;50,23333333;901,6666667;23,84226279
22.02.2017 23:14:50 ;32,01333333;7;49,76666667;910;24,24233995
22.02.2017 23:20:05 ;32,10333333;7;49,73333333;916;24,14188195
22.02.2017 23:25:17 ;32,18666667;6,996666667;49,86666667;914,3333333;24,14564033
22.02.2017 23:30:25 ;32,27333333;7;49,76666667;908,3333333;24,26760387
22.02.2017 23:35:39 ;32,36333333;6,993333333;49,66666667;923;23,89912378
22.02.2017 23:40:51 ;32,44666667;7;49,96666667;923,6666667;24,27598564
22.02.2017 23:46:02 ;32,53333333;7,003333333;50,43333333;918,3333333;24,61028563
22.02.2017 23:51:17 ;32,62333333;7;49,8;921;24,6967736
22.02.2017 23:56:29 ;32,70666667;7,006666667;49,76666667;925,3333333;24,77483512
23.02.2017 00:01:41 ;32,79333333;7,003333333;50,06666667;926;25,28511425
23.02.2017 00:06:56 ;32,88333333;6,996666667;49,43333333;948,6666667;25,33580054
23.02.2017 00:12:04 ;32,96666667;7,003333333;49,73333333;948,3333333;26,29054669
23.02.2017 00:17:15 ;33,05333333;7;50,26666667;939;24,76374537
23.02.2017 00:22:34 ;33,14333333;7;49,8;943;25,35204097
23.02.2017 00:27:46 ;33,23;6,996666667;50,16666667;937,3333333;25,57509862
23.02.2017 00:32:54 ;33,31333333;7,003333333;49,86666667;951,6666667;25,85618986
23.02.2017 00:38:06 ;33,40333333;7,003333333;49,73333333;956,6666667;26,07136908
23.02.2017 00:43:22 ;33,49;7,006666667;49,76666667;961;26,25420527
23.02.2017 00:48:34 ;33,57666667;7,01;49,83333333;963,6666667;26,20471391
23.02.2017 00:53:49 ;33,66333333;7;49,66666667;968;26,42141077
23.02.2017 00:58:57 ;33,75;6,993333333;49,26666667;981,3333333;26,70627421
23.02.2017 01:04:11 ;33,83666667;7;50,3;967;26,95221124
23.02.2017 01:09:26 ;33,92333333;7,003333333;49,93333333;978,6666667;26,73266922
23.02.2017 01:14:34 ;34,01;7,006666667;49,76666667;980,6666667;26,78923655
23.02.2017 01:19:45 ;34,09666667;7;49,96666667;991,3333333;26,79993766
23.02.2017 01:25:04 ;34,18333333;7,006666667;50,23333333;984,6666667;26,96646808
23.02.2017 01:30:15 ;34,27333333;7,006666667;49,83333333;995,6666667;26,88329818
23.02.2017 01:35:28 ;34,35666667;7,013333333;49,96666667;1001,333333;27,17749343
23.02.2017 01:40:39 ;34,44333333;7,006666667;50,06666667;1004,333333;27,15637543
23.02.2017 01:45:53 ;34,53333333;7,003333333;49,9;1005,333333;27,02642036
23.02.2017 01:51:03 ;34,61666667;7,006666667;49,8;1014,333333;27,13557248
23.02.2017 01:56:17 ;34,70333333;7,006666667;49,7;1018,333333;27,38788629
23.02.2017 02:01:28 ;34,79333333;7,003333333;50,26666667;1011,666667;27,50247894
23.02.2017 02:06:39 ;34,87666667;7,01;50,6;1013,333333;27,52484359
23.02.2017 02:11:54 ;34,96333333;7,003333333;50,53333333;1017,333333;27,30666372
23.02.2017 02:17:05 ;35,05333333;6,996666667;49,76666667;1010,666667;26,88587714
23.02.2017 02:22:17 ;35,13666667;7,006666667;49,8;1001,333333;26,45270193
23.02.2017 02:27:31 ;35,22666667;6,986666667;49,86666667;1002,333333;26,55771927
23.02.2017 02:32:44 ;35,31333333;7,013333333;49,73333333;1004,333333;26,44213132
23.02.2017 02:37:56 ;35,39666667;7,003333333;50,43333333;989;26,20852423
23.02.2017 02:43:10 ;35,48666667;7,01;50,33333333;990,6666667;25,66129043
23.02.2017 02:48:21 ;35,57333333;6,996666667;49,83333333;999,6666667;25,72595718
23.02.2017 02:53:33 ;35,66;7;49,96666667;1005;25,73677367
23.02.2017 02:58:48 ;35,74666667;7;50,33333333;995,3333333;25,77114708
23.02.2017 03:04:05 ;35,83333333;7,006666667;49,83333333;1004;25,70316521
23.02.2017 03:09:14 ;35,92333333;7,013333333;49,83333333;1002;26,14665811
23.02.2017 03:14:28 ;36,00666667;7,003333333;49,93333333;1000,333333;25,94553933
23.02.2017 03:19:36 ;36,09333333;7;50,3;997;25,69525723
23.02.2017 03:24:51 ;36,18333333;7;49,76666667;999;25,88340652
23.02.2017 03:30:06 ;36,26666667;7;49,86666667;1004;25,62903719
23.02.2017 03:35:14 ;36,35333333;7;49,86666667;1006,666667;25,62147853
23.02.2017 03:40:27 ;36,44333333;7,006666667;49,93333333;1002;25,56763302
23.02.2017 03:45:41 ;36,52666667;7,006666667;49,7;1003;25,78586937
23.02.2017 03:50:53 ;36,61333333;6,996666667;49,86666667;1006;25,74007105
23.02.2017 03:56:06 ;36,70333333;7,003333333;50,03333333;1000,333333;25,49472698
23.02.2017 04:01:16 ;36,78666667;7;49,76666667;1010,666667;26,20788877
23.02.2017 04:06:32 ;36,87666667;7;49,73333333;1014;26,0575701
23.02.2017 04:11:41 ;36,96333333;7,006666667;49,3;1034,333333;26,09779944
23.02.2017 04:16:53 ;37,04666667;7,01;50,2;1031;26,22434261
23.02.2017 04:22:05 ;37,13333333;6,996666667;49,83333333;1027,666667;25,51275472
23.02.2017 04:27:17 ;37,22333333;6,993333333;49,73333333;1013,333333;25,60812714
23.02.2017 04:32:31 ;37,30666667;6,996666667;49,9;1014,666667;25,59347171
23.02.2017 04:37:44 ;37,39666667;7;50,23333333;1007,666667;25,63393076
23.02.2017 04:42:55 ;37,48333333;6,996666667;49,73333333;1015;25,81199384
23.02.2017 04:48:10 ;37,57333333;6,996666667;49,73333333;1022,666667;25,75931703
23.02.2017 04:53:21 ;37,65666667;7,006666667;49,93333333;1023,333333;25,6033327
23.02.2017 04:58:33 ;37,74333333;7,006666667;49,9;1016;25,73844915
23.02.2017 05:03:47 ;37,83333333;7;49,86666667;1020,666667;25,94146825
23.02.2017 05:08:56 ;37,91666667;7;49,03333333;1039;25,92547078
23.02.2017 05:14:09 ;38,00333333;7;50,13333333;1024,333333;26,07206246
23.02.2017 05:19:20 ;38,08666667;7,003333333;50,23333333;1020,666667;25,64330644
23.02.2017 05:24:36 ;38,17666667;7,01;49,93333333;1018;25,53451689
23.02.2017 05:29:44 ;38,26333333;7,006666667;49,73333333;1026,666667;25,39084559
23.02.2017 05:34:59 ;38,35333333;6,993333333;49,7;1028;25,38097045
23.02.2017 05:40:14 ;38,43666667;7,01;50,53333333;1019;25,47325488
23.02.2017 05:45:27 ;38,52333333;6,99;49,7;1026,666667;25,32319597
23.02.2017 05:50:41 ;38,61333333;6,996666667;49,8;1031;25,50698263
23.02.2017 05:55:50 ;38,69666667;7,01;49,9;1030,333333;25,45391944
23.02.2017 06:01:04 ;38,78333333;7,003333333;49,83333333;1028,666667;25,84890182
23.02.2017 06:06:20 ;38,87333333;6,98;49,83333333;1060;25,99048231
23.02.2017 06:11:28 ;38,95666667;6,996666667;50,26666667;1035,666667;26,08977313
23.02.2017 06:16:40 ;39,04333333;7,006666667;50,06666667;1028;25,68648139
23.02.2017 06:21:54 ;39,13333333;7;49,9;1027;25,82386862
23.02.2017 06:27:05 ;39,21666667;6,986666667;49,93333333;1029,666667;25,76391009
23.02.2017 06:32:13 ;39,30333333;6,993333333;50,06666667;1027;25,4713016
23.02.2017 06:37:26 ;39,39333333;6,996666667;50,3;1013,666667;25,64697048
23.02.2017 06:42:42 ;39,47666667;6,996666667;49,86666667;1018;25,58955893
23.02.2017 06:47:50 ;39,56333333;7,016666667;49,8;1025;25,81427476
23.02.2017 06:53:05 ;39,65333333;7;50,03333333;1022,333333;25,76004196
23.02.2017 06:58:14 ;39,73666667;7;50,33333333;1020,666667;25,75431741
23.02.2017 07:03:28 ;39,82333333;6,993333333;49,73333333;1024,666667;25,79455881
23.02.2017 07:08:43 ;39,91333333;6,993333333;49,83333333;1027,666667;25,45162548
23.02.2017 07:13:53 ;39,99666667;7,01;49,86666667;1022,333333;25,44242788
23.02.2017 07:19:05 ;40,08333333;6,993333333;49,9;1016,666667;25,2000508
23.02.2017 07:24:19 ;40,17333333;7,01;49,66666667;1019,666667;25,52008837
23.02.2017 07:29:28 ;40,25666667;7,003333333;49,76666667;1018;25,37407534
23.02.2017 07:34:40 ;40,34333333;6,996666667;50,56666667;1004,666667;25,45560673
23.02.2017 07:39:53 ;40,43333333;7,003333333;49,86666667;1010;25,29571841
23.02.2017 07:45:09 ;40,52;7,003333333;49,76666667;1011,333333;25,38494535
23.02.2017 07:50:18 ;40,60333333;7,003333333;49,96666667;1010,666667;25,51716947
23.02.2017 07:55:29 ;40,69333333;6,993333333;50,43333333;998;25,27556458
23.02.2017 08:00:40 ;40,77666667;7,003333333;50,13333333;994,3333333;25,53274115
23.02.2017 08:05:56 ;40,86666667;7,006666667;49,93333333;1028,666667;25,61549029
23.02.2017 08:11:10 ;40,95333333;7,003333333;49,8;1023;25,13599837
23.02.2017 08:16:18 ;41,03666667;6,993333333;50,6;998;25,21389853
23.02.2017 08:21:30 ;41,12333333;7;49,76666667;999,3333333;25,25478416
23.02.2017 08:26:45 ;41,21333333;7;49,7;1002,333333;25,3488387
23.02.2017 08:31:56 ;41,29666667;7;49,9;1001;25,42783458
23.02.2017 08:37:09 ;41,38666667;6,996666667;49,86666667;995;25,2814706
23.02.2017 08:42:24 ;41,47333333;6,996666667;49,7;998;25,4609874
23.02.2017 08:47:36 ;41,56333333;7;49,7;998;25,35552474
23.02.2017 08:52:44 ;41,64666667;6,996666667;50,36666667;991,3333333;24,82914209
23.02.2017 08:57:58 ;41,73333333;7,003333333;49,83333333;990,3333333;25,09155675
23.02.2017 09:03:10 ;41,82;7,003333333;49,7;988,3333333;25,68485309
23.02.2017 09:08:23 ;41,90666667;6,986666667;49,86666667;992,3333333;25,82663327
23.02.2017 09:13:38 ;41,99333333;7,01;50,4;975,3333333;25,47582611
23.02.2017 09:18:46 ;42,08;6,996666667;50,13333333;983,3333333;25,80831051
23.02.2017 09:23:59 ;42,16666667;7,013333333;49,8;1000,666667;25,7542776
23.02.2017 09:29:13 ;42,25333333;7,006666667;49,83333333;995,3333333;25,64759647
23.02.2017 09:34:24 ;42,34333333;7,01;50,26666667;991,6666667;25,54860478
23.02.2017 09:39:36 ;42,42666667;7,003333333;49,56666667;1001,333333;25,45330353
23.02.2017 09:44:50 ;42,51333333;7;49,66666667;999,6666667;25,62657502
23.02.2017 09:50:00 ;42,60333333;7,006666667;49,86666667;1002;25,71186195
23.02.2017 09:55:11 ;42,68666667;6,996666667;49,76666667;908;25,45244245
23.02.2017 10:00:26 ;42,77333333;7,003333333;49,85;915,6666667;24,57858217
23.02.2017 10:05:42 ;42,86333333;7,003333333;49,75;918,6666667;24,63626363
23.02.2017 10:10:50 ;42,94666667;7,006666667;49,3;924,3333333;24,64781285
23.02.2017 10:16:01 ;43,03333333;6,996666667;50,05;908,6666667;24,42913806
23.02.2017 10:21:14 ;43,12333333;7,006666667;50,15;906,6666667;24,03886684
23.02.2017 10:26:29 ;43,20666667;7,003333333;49,85;909,3333333;24,04871097
23.02.2017 10:31:44 ;43,29666667;7;50,15;903,6666667;24,25139917
23.02.2017 10:36:53 ;43,38333333;6,99;49,8;904;24,29578962
23.02.2017 10:42:04 ;43,46666667;7,01;49,65;909;24,11631186
23.02.2017 10:47:18 ;43,55333333;6,99;49,8;909,3333333;24,22424613
23.02.2017 10:52:30 ;43,64333333;6,996666667;50,1;907;24,11076629
23.02.2017 10:57:41 ;43,72666667;6,98;50;906,6666667;23,58664296
23.02.2017 11:02:58 ;43,81666667;7,006666667;49,75;894,6666667;23,955618
23.02.2017 11:08:10 ;43,90333333;7,01;50;890,3333333;24,50487903
23.02.2017 11:13:20 ;43,98666667;7,01;50,06666667;883;23,69999551
23.02.2017 11:18:31 ;44,07666667;7,003333333;49,9;888;23,8247331
23.02.2017 11:23:47 ;44,16333333;6,996666667;49,7;890;23,71130889
23.02.2017 11:28:56 ;44,24666667;7,003333333;49,83333333;889;23,71719633
23.02.2017 11:34:10 ;44,33666667;7,003333333;50,23333333;880,6666667;23,89259023
23.02.2017 11:39:22 ;44,42333333;7,01;49,86666667;886;23,69795355
23.02.2017 11:44:35 ;44,51333333;7,003333333;49,9;882,6666667;23,28511187
23.02.2017 11:49:49 ;44,59666667;7,006666667;50,1;879;22,96499962
23.02.2017 11:54:57 ;44,68333333;6,986666667;50,2;877,3333333;22,88616078
23.02.2017 12:00:09 ;44,77;7,006666667;49,76666667;877;23,34782994
23.02.2017 12:05:27 ;44,85666667;7,006666667;49,83333333;879;23,40481754
23.02.2017 12:10:36 ;44,94333333;6,996666667;50,33333333;879;23,5639158
23.02.2017 12:15:48 ;45,03333333;6,996666667;49,96666667;894,6666667;24,49606731
23.02.2017 12:21:03 ;45,11666667;7,01;50,9;880,6666667;22,99949815
23.02.2017 12:26:15 ;45,20333333;7;49,73333333;878;23,10601416
23.02.2017 12:31:23 ;45,29333333;7,01;50,26666667;867;23,25125284
23.02.2017 12:36:38 ;45,37666667;7,003333333;49,93333333;868;23,06286907
23.02.2017 12:41:54 ;45,46333333;7,003333333;49,8;872,3333333;23,14254987
23.02.2017 12:47:06 ;45,55333333;7,006666667;50,26666667;866;23,11192666
23.02.2017 12:52:20 ;45,63666667;7,003333333;49,93333333;866,3333333;23,10137327
23.02.2017 12:57:28 ;45,72333333;7,006666667;50;864,6666667;23,03988315
23.02.2017 13:02:43 ;45,81333333;6,98;49,9;867;23,31830455
23.02.2017 13:07:58 ;45,90333333;6,996666667;50,33333333;862,3333333;23,67088869
23.02.2017 13:13:06 ;45,98333333;7,006666667;50,2;860;23,71590277
23.02.2017 13:18:18 ;46,07333333;6,996666667;49,9;862;23,09521965
23.02.2017 13:23:32 ;46,15666667;7,003333333;49,9;864,3333333;23,11817819
23.02.2017 13:28:44 ;46,24666667;7,013333333;50,1;859;23,09110872
23.02.2017 13:33:56 ;46,33333333;7;49,8;859,3333333;22,73728959
23.02.2017 13:39:12 ;46,42333333;7,016666667;49,96666667;860;22,83544958
23.02.2017 13:44:28 ;46,50666667;7,006666667;50,13333333;862,3333333;22,94556763
23.02.2017 13:49:36 ;46,59333333;7;49,93333333;857,3333333;22,82981295
23.02.2017 13:54:48 ;46,68333333;7,01;49,8;858,6666667;22,84935821
23.02.2017 14:00:01 ;46,76666667;6,996666667;49,83333333;859,6666667;23,29985564
23.02.2017 14:05:13 ;46,85333333;7,003333333;50,26666667;852,3333333;23,01798998
23.02.2017 14:10:28 ;46,94333333;7,003333333;50,16666667;860,6666667;23,08290985
23.02.2017 14:15:40 ;47,02666667;7;50,1;868,3333333;22,55580117
23.02.2017 14:20:56 ;47,11666667;7,01;50,3;845;22,43740325
23.02.2017 14:26:11 ;47,20333333;6,996666667;50,06666667;840,6666667;22,38023646
23.02.2017 14:31:19 ;47,28666667;6,993333333;49,93333333;844,3333333;22,62657457
23.02.2017 14:36:32 ;47,37666667;7,01;49,96666667;847,3333333;22,92952107
23.02.2017 14:41:46 ;47,46333333;6,993333333;49,86666667;847,3333333;22,95627768
23.02.2017 14:46:55 ;47,54666667;7,003333333;50,1;841,6666667;22,86690159
23.02.2017 14:52:06 ;47,63333333;7,01;49,73333333;843,6666667;22,69132532
23.02.2017 14:57:22 ;47,72333333;7,013333333;49,9;843;22,54844615
23.02.2017 15:02:37 ;47,81333333;7;50,1;840,3333333;22,92319247
23.02.2017 15:07:45 ;47,89666667;7;49,76666667;841,6666667;22,97327896
23.02.2017 15:12:57 ;47,98333333;7,006666667;49,8;843,3333333;22,87361325
23.02.2017 15:18:10 ;48,07333333;7,013333333;49,9;839;22,72949013
23.02.2017 15:23:22 ;48,15666667;7;50,36666667;833,6666667;22,55249247
23.02.2017 15:28:37 ;48,24333333;7,003333333;49,86666667;833;22,42901946
23.02.2017 15:33:50 ;48,33333333;7,003333333;49,76666667;835;22,43656609
23.02.2017 15:39:05 ;48,41666667;7,003333333;50,33333333;828;22,52949507
23.02.2017 15:44:20 ;48,50666667;7;50,13333333;826,3333333;22,37399015
23.02.2017 15:49:28 ;48,59333333;7,01;50;831;22,56145809
23.02.2017 15:54:40 ;48,67666667;6,996666667;49,96666667;835;22,40399185
23.02.2017 15:59:54 ;48,76666667;7,013333333;49,9;832;22,08499114
23.02.2017 16:05:07 ;48,85333333;6,993333333;50,23333333;838,6666667;22,94918781
23.02.2017 16:10:19 ;48,93666667;7,006666667;49,4;838,6666667;22,93815836
23.02.2017 16:15:34 ;49,02666667;7,003333333;50,03333333;823,3333333;22,82464149
23.02.2017 16:20:49 ;49,11333333;6,99;50,33333333;814,3333333;22,24301925
23.02.2017 16:25:58 ;49,20333333;7,02;49,76666667;823,3333333;22,20333117
23.02.2017 16:31:10 ;49,28666667;7,003333333;49,93333333;818;22,26740643
23.02.2017 16:36:21 ;49,37333333;7,01;49,9;823;22,47884158
23.02.2017 16:41:36 ;49,46333333;7,003333333;49,7;820;22,45042143
23.02.2017 16:46:51 ;49,54666667;7,006666667;49,86666667;819;22,51335045
23.02.2017 16:52:00 ;49,63333333;7,01;49,63333333;817;22,45057767
23.02.2017 16:57:12 ;49,72333333;6,993333333;50,2;810;22,32035013
23.02.2017 17:02:26 ;49,80666667;7,003333333;50,2;806;22,78087097
23.02.2017 17:07:36 ;49,89333333;7;49,86666667;822,3333333;
23.02.2017 17:12:49 ;49,98333333;7;49,9;816,3333333;22,54067125
23.02.2017 17:18:04 ;50,06666667;7,01;49,93333333;813,3333333;22,39231883
23.02.2017 17:23:13 ;50,15333333;6,993333333;50,16666667;802,6666667;22,36252103
23.02.2017 17:28:25 ;50,24333333;7,003333333;49,9;807,6666667;22,26036274
23.02.2017 17:33:39 ;50,32666667;6,99;49,96666667;814,6666667;22,13649193
23.02.2017 17:38:55 ;50,41666667;6,996666667;50,13333333;811,3333333;22,43349352
23.02.2017 17:44:08 ;50,50333333;6,99;49,86666667;805,6666667;22,27864281
23.02.2017 17:49:20 ;50,58666667;7,003333333;49,96666667;808;21,92340048
23.02.2017 17:54:36 ;50,67666667;7,006666667;49,96666667;806,3333333;21,85337573
23.02.2017 17:59:44 ;50,76333333;7,01;50,16666667;798,3333333;22,10699367
23.02.2017 18:05:00 ;50,85333333;7,01;49,73333333;807;22,42231579
23.02.2017 18:10:10 ;50,93666667;6,996666667;49,63333333;821;22,9755815
23.02.2017 18:15:21 ;51,02333333;7,006666667;49,86666667;802,6666667;21,62734003
23.02.2017 18:20:36 ;51,11333333;6,996666667;50,36666667;794;21,86171724
23.02.2017 18:25:46 ;51,19666667;7,003333333;50,36666667;791;22,10236464
23.02.2017 18:30:58 ;51,28333333;7,006666667;49,9;800,3333333;21,84775646
23.02.2017 18:36:13 ;51,37333333;7,006666667;49,93333333;799,6666667;21,7492771
23.02.2017 18:41:23 ;51,45666667;6,996666667;50,03333333;799,6666667;21,77931604
23.02.2017 18:46:35 ;51,54333333;6,993333333;49,56666667;800,3333333;21,72523517
23.02.2017 18:51:51 ;51,63333333;6,996666667;49,76666667;796,6666667;21,9221313
23.02.2017 18:57:00 ;51,71666667;6,993333333;49,8;797,3333333;21,60942112
23.02.2017 19:02:13 ;51,80333333;7,006666667;50,16666667;793;21,77830682
23.02.2017 19:07:23 ;51,89333333;7,003333333;50;788,3333333;21,66952554
23.02.2017 19:12:40 ;51,97666667;7,006666667;49,83333333;798;21,74470249
23.02.2017 19:17:49 ;52,06333333;6,996666667;49,86666667;797;21,46936204
23.02.2017 19:23:01 ;52,15333333;7;49,9;794,3333333;21,70950522
23.02.2017 19:28:16 ;52,23666667;7,006666667;50,73333333;782,3333333;21,75137548
23.02.2017 19:33:26 ;52,32333333;7,003333333;50,13333333;789,6666667;21,7904081
23.02.2017 19:38:38 ;52,41333333;6,99;49,63333333;797,3333333;21,71686552
23.02.2017 19:43:51 ;52,49666667;6,98;49,86666667;796,6666667;21,49604981
23.02.2017 19:49:04 ;52,58333333;7,01;49,93333333;788;21,59322065
23.02.2017 19:54:19 ;52,67333333;7,01;49,76666667;790;21,59430294
23.02.2017 19:59:28 ;52,75666667;7,016666667;49,83333333;790,6666667;21,47232312
23.02.2017 20:04:41 ;52,84333333;6,996666667;50,16666667;788,3333333;21,55713831
23.02.2017 20:09:56 ;52,93333333;7,01;49,96666667;802,6666667;21,80053707
23.02.2017 20:15:04 ;53,01666667;7;50,76666667;772,6666667;21,89749607
23.02.2017 20:20:17 ;53,10333333;6,986666667;49,8;788,6666667;21,50038664
23.02.2017 20:25:32 ;53,19333333;6,996666667;50,06666667;784,6666667;21,35828303
23.02.2017 20:30:45 ;53,28;7,003333333;50,33333333;780,6666667;21,38267618
23.02.2017 20:35:57 ;53,36666667;7,006666667;49,66666667;787,3333333;21,41139282
23.02.2017 20:41:11 ;53,45333333;6,993333333;49,66666667;787,6666667;21,40622631
23.02.2017 20:46:25 ;53,54333333;7,003333333;49,6;789,6666667;21,45480415
23.02.2017 20:51:34 ;53,62666667;7,003333333;50;777;21,45590653
23.02.2017 20:56:46 ;53,71333333;6,996666667;50,03333333;778,6666667;21,605741
23.02.2017 21:02:01 ;53,80333333;7,006666667;49,06666667;796,6666667;21,62775864
23.02.2017 21:07:11 ;53,88666667;7;49,93333333;781,3333333;21,78697529
23.02.2017 21:12:23 ;53,97333333;6,996666667;50,13333333;770,3333333;21,31323427
23.02.2017 21:17:34 ;54,06333333;7,006666667;49,86666667;771;21,26613566
23.02.2017 21:22:48 ;54,14666667;6,983333333;49,8;777,3333333;21,28937824
23.02.2017 21:28:03 ;54,23333333;7;50,23333333;775,3333333;21,26498395
23.02.2017 21:33:12 ;54,32333333;7,01;50,3;774,6666667;21,1673992
23.02.2017 21:38:24 ;54,40666667;6,99;50,06666667;776,6666667;21,08633645
23.02.2017 21:43:38 ;54,49333333;7;49,86666667;776;21,00906417
23.02.2017 21:48:47 ;54,58333333;6,996666667;49,8;779;20,95965442
23.02.2017 21:53:59 ;54,66666667;6,996666667;50;770,3333333;20,82789879
23.02.2017 21:59:13 ;54,75333333;6,99;50,2;766;21,03779267
23.02.2017 22:04:22 ;54,84333333;7,003333333;49,9;788;20,88442423
23.02.2017 22:09:34 ;54,92666667;6,99;50,03333333;773,3333333;20,85436122
23.02.2017 22:14:48 ;55,01333333;7,006666667;50,13333333;768,3333333;20,81990224
23.02.2017 22:20:04 ;55,10333333;7,01;49,76666667;766;20,67819216
23.02.2017 22:25:16 ;55,18666667;7,003333333;49,63333333;776,3333333;20,77874389
23.02.2017 22:30:28 ;55,27333333;7,01;50,23333333;765;20,61883782
23.02.2017 22:35:40 ;55,36333333;7,01;50,33333333;763;20,63171342
23.02.2017 22:40:55 ;55,44666667;6,993333333;49,8;765,6666667;20,595048
23.02.2017 22:46:10 ;55,53666667;7,003333333;49,86666667;772;20,62571361
23.02.2017 22:51:18 ;55,62333333;7,006666667;49,93333333;768,6666667;20,40630322
23.02.2017 22:56:30 ;55,70666667;7,006666667;50,06666667;764,6666667;20,66232695
23.02.2017 23:01:44 ;55,79666667;7,01;49,96666667;765,3333333;20,59950542
23.02.2017 23:06:56 ;55,88333333;6,993333333;49,83333333;775,6666667;20,5381568
23.02.2017 23:12:08 ;55,96666667;7,006666667;49,9;760;20,53190461
23.02.2017 23:17:22 ;56,05666667;6,99;49,83333333;769,3333333;20,42228773
23.02.2017 23:22:34 ;56,14333333;7,006666667;49,7;769,6666667;20,39893935
23.02.2017 23:27:43 ;56,22666667;6,98;50,03333333;768,6666667;20,18002569
23.02.2017 23:32:58 ;56,31666667;7;50,46666667;755,3333333;20,33941925
23.02.2017 23:38:13 ;56,40333333;7,003333333;50,1;765,3333333;20,15306393
23.02.2017 23:43:25 ;56,49333333;7;50,2;767,3333333;20,13328621
23.02.2017 23:48:40 ;56,57666667;7,013333333;50,4;758,6666667;20,19782853
23.02.2017 23:53:49 ;56,66333333;7;50,1;758,6666667;20,18184684
23.02.2017 23:59:02 ;56,75333333;7;49,8;767,3333333;20,06287417
24.02.2017 00:04:17 ;56,83666667;7,003333333;50,26666667;764,3333333;20,53962947
24.02.2017 00:09:26 ;56,92333333;6,99;49,7;769,6666667;20,39252083
24.02.2017 00:14:38 ;57,01333333;7,003333333;50,06666667;770,3333333;20,49857044
24.02.2017 00:19:53 ;57,09666667;6,993333333;50;769,6666667;19,72069232
24.02.2017 00:25:05 ;57,18333333;7;49,83333333;758;19,83180568
24.02.2017 00:30:18 ;57,27333333;7,003333333;49,66666667;753,3333333;19,55088361
24.02.2017 00:35:36 ;57,36333333;6,99;49,96666667;755;19,63018853
24.02.2017 00:40:48 ;57,44666667;7,01;49,66666667;757,3333333;19,66246204
